,category_name,category_id,name,description,id,href,tracks,collaborative,external_urls,images,owner,primary_color,public,snapshot_id,type,uri
0,Top Lists,toplists,Today's Top Hits,Lil Nas X is on top of the Hottest 50!,37i9dQZF1DXcBWIGoYBM5M,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003043f5ae3bc32daf628ea6c47', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTExOTIyNywwMDAwMDRkNzAwMDAwMTdiNGYxMmE2ZWYwMDAwMDE3YjNkMGIyNTI4,playlist,spotify:playlist:37i9dQZF1DXcBWIGoYBM5M
1,Top Lists,toplists,RapCaviar,"Music from Lil Tecca, NLE Choppa and YNW Melly.",37i9dQZF1DX0XUsuxWHRQd,https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a7bc7dd692c5c05f5a7a0a37', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTEyOTI1NCwwMDAwMDViOTAwMDAwMTdiNGZhYmE4MTMwMDAwMDE3YjNmZjVmYzQ1,playlist,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd
2,Top Lists,toplists,mint,"The world's biggest dance hits. Featuring new music from Tiesto & KAROL G, Joel Corry, Jax Jones, Saweetie & Charli XCX, RÜFÜS DU SOL and more!",37i9dQZF1DX4dyzvuaRJ0n,https://api.spotify.com/v1/playlists/37i9dQZF1DX4dyzvuaRJ0n,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4dyzvuaRJ0n/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4dyzvuaRJ0n'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b5558ab337787cc0dd10024f', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyNzI2MCwwMDAwMDRhMzAwMDAwMTdiM2RhYjk0ZGQwMDAwMDE3YjNhZmUwNzQy,playlist,spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n
3,Top Lists,toplists,Rock This,"The newest music from Machine Gun Kelly, along with the top Rock songs you need to know.",37i9dQZF1DXcF6B6QPhFDv,https://api.spotify.com/v1/playlists/37i9dQZF1DXcF6B6QPhFDv,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcF6B6QPhFDv/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcF6B6QPhFDv'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d24b64d03d828be9ca6c6caf', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyNzI2MCwwMDAwMDY1ZTAwMDAwMTdiM2RhYjk0Y2IwMDAwMDE3YjJjNDlmOTNi,playlist,spotify:playlist:37i9dQZF1DXcF6B6QPhFDv
4,Top Lists,toplists,Are & Be,The pulse of R&B music today.  Cover: Brent Faiyaz,37i9dQZF1DX4SBhb3fqCJd,https://api.spotify.com/v1/playlists/37i9dQZF1DX4SBhb3fqCJd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4SBhb3fqCJd/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4SBhb3fqCJd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c6d6dd24f58f37d223a61b37', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODg3NzI2MSwwMDAwMDUyNDAwMDAwMTdiNDBhNjg5ZTUwMDAwMDE3YjNjMzBhNGE3,playlist,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd
5,Top Lists,toplists,¡Viva Latino!,"Today's top Latin hits are right here, on ¡Viva Latino! Cover: Ingratax",37i9dQZF1DX10zKzsJ2jva,https://api.spotify.com/v1/playlists/37i9dQZF1DX10zKzsJ2jva,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX10zKzsJ2jva/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX10zKzsJ2jva'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b013c70c52f585e00f12bf95', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgzMjk0MiwwMDAwMDVkMzAwMDAwMTdiM2UwMjQ5YjcwMDAwMDE3YjNiMjQ3ZDY0,playlist,spotify:playlist:37i9dQZF1DX10zKzsJ2jva
6,Top Lists,toplists,Hot Country,"Today's top country hits of the week, worldwide! Cover: Dan + Shay",37i9dQZF1DX1lVhptIYRda,https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX1lVhptIYRda'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000383bb67968025ab39b2322128', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyODcyNCwwMDAwMDMyMzAwMDAwMTdiM2RjMWVlOTEwMDAwMDE3YjM1ZWEwMmM2,playlist,spotify:playlist:37i9dQZF1DX1lVhptIYRda
7,Top Lists,toplists,New Music Friday Malaysia,"The best newly released songs of the week. Cover: DJ Snake, Rick Ross, Rich Brian",37i9dQZF1DWZMWLrh2UzwC,https://api.spotify.com/v1/playlists/37i9dQZF1DWZMWLrh2UzwC,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZMWLrh2UzwC/tracks', 'total': 110}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWZMWLrh2UzwC'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000355a89e380538723a4b04e99e', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgzMjk1NywwMDAwMDQxMTAwMDAwMTdiM2UwMjgzMjIwMDAwMDE3YjNhNWQ5MjVj,playlist,spotify:playlist:37i9dQZF1DWZMWLrh2UzwC
8,Top Lists,toplists,Fresh Finds,"The best new music by independent artists. Updates every Wednesday. Cover: Andrea Chahayed, Artwork: Isu Kim",37i9dQZF1DWWjGdmeTyeJ6,https://api.spotify.com/v1/playlists/37i9dQZF1DWWjGdmeTyeJ6,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWjGdmeTyeJ6/tracks', 'total': 64}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWWjGdmeTyeJ6'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000344066b024ff6d496815d8a5f', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTMwMDAzNCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWWjGdmeTyeJ6
9,Top Lists,toplists,Top 50 - Global,Your daily update of the most played tracks right now - Global.,37i9dQZEVXbMDoHDwVN2tF,https://api.spotify.com/v1/playlists/37i9dQZEVXbMDoHDwVN2tF,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbMDoHDwVN2tF/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/regional/daily/region_global_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgyNTM0OTM4LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbMDoHDwVN2tF
10,Top Lists,toplists,Top 50 - USA,Your daily update of the most played tracks right now - USA.,37i9dQZEVXbLRQDuF5jeBp,https://api.spotify.com/v1/playlists/37i9dQZEVXbLRQDuF5jeBp,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbLRQDuF5jeBp/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgyNTM0OTM5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbLRQDuF5jeBp
11,Top Lists,toplists,Viral 50 - Global,Your daily update of the most viral tracks right now - Global.,37i9dQZEVXbLiRSasKsNU9,https://api.spotify.com/v1/playlists/37i9dQZEVXbLiRSasKsNU9,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbLiRSasKsNU9/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbLiRSasKsNU9'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/viral/daily/region_global_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgyNTM1NDg1LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbLiRSasKsNU9
12,Top Lists,toplists,Viral 50 - USA,Your daily update of the most viral tracks right now - USA.,37i9dQZEVXbKuaTI1Z1Afx,https://api.spotify.com/v1/playlists/37i9dQZEVXbKuaTI1Z1Afx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbKuaTI1Z1Afx/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbKuaTI1Z1Afx'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/viral/daily/region_us_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgyNTM1NDk1LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbKuaTI1Z1Afx
13,Hip Hop,hiphop,RapCaviar,"Music from Lil Tecca, NLE Choppa and YNW Melly.",37i9dQZF1DX0XUsuxWHRQd,https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a7bc7dd692c5c05f5a7a0a37', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTEyOTI1NCwwMDAwMDViOTAwMDAwMTdiNGZhYmE4MTMwMDAwMDE3YjNmZjVmYzQ1,playlist,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd
14,Hip Hop,hiphop,Most Necessary,The official voice of generation next. Cover: Sheff G,37i9dQZF1DX2RxBh64BHjQ,https://api.spotify.com/v1/playlists/37i9dQZF1DX2RxBh64BHjQ,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2RxBh64BHjQ/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX2RxBh64BHjQ'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003959a41b446bf0893e63589fe', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgzMjkyOCwwMDAwMDM4NTAwMDAwMTdiM2UwMjEyOTAwMDAwMDE3YjNjZmEzMWMx,playlist,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ
15,Hip Hop,hiphop,Signed XOXO,"Crossing over like Allen I. Cover: Yung Bleu
",37i9dQZF1DX2A29LI7xHn1,https://api.spotify.com/v1/playlists/37i9dQZF1DX2A29LI7xHn1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2A29LI7xHn1/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX2A29LI7xHn1'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003da372845054d93584b42a43c', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODg2OTg5NCwwMDAwMDIyZDAwMDAwMTdiNDAzNjFmY2IwMDAwMDE3YjM4N2ZlN2Nj,playlist,spotify:playlist:37i9dQZF1DX2A29LI7xHn1
16,Hip Hop,hiphop,Gold School,Taking it back. Cover: Jadakiss,37i9dQZF1DWVA1Gq4XHa6U,https://api.spotify.com/v1/playlists/37i9dQZF1DWVA1Gq4XHa6U,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVA1Gq4XHa6U/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWVA1Gq4XHa6U'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c71b9a909ce5a1961d0b7fcb', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODc3NDUzOSwwMDAwMDBiYTAwMDAwMTdiM2E4NzIyYjQwMDAwMDE3YjM4NmYyODhm,playlist,spotify:playlist:37i9dQZF1DWVA1Gq4XHa6U
17,Hip Hop,hiphop,Feelin' Myself,The hip-hop playlist that's a whole mood. Cover: Lizzo & Cardi B; Art by Laci Jordan,37i9dQZF1DX6GwdWRQMQpq,https://api.spotify.com/v1/playlists/37i9dQZF1DX6GwdWRQMQpq,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX6GwdWRQMQpq/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX6GwdWRQMQpq'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000031040808317320f6ea2f6c2d7', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyNzIwMCwwMDAwMDQ0YTAwMDAwMTdiM2RhYWFhZDAwMDAwMDE3YjJkYTE3MmEy,playlist,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq
18,Hip Hop,hiphop,Beast Mode Hip-Hop,Energy tracks to get your beast mode on.,37i9dQZF1DX9oh43oAzkyx,https://api.spotify.com/v1/playlists/37i9dQZF1DX9oh43oAzkyx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9oh43oAzkyx/tracks', 'total': 76}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX9oh43oAzkyx'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000361b26b89e63392ad9955ce82', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTMwMDA2NywwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX9oh43oAzkyx
19,Hip Hop,hiphop,I Love My Down South Classics,The south got something to say. Cover: Outkast,37i9dQZF1DWYok9l1JL7GM,https://api.spotify.com/v1/playlists/37i9dQZF1DWYok9l1JL7GM,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYok9l1JL7GM/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWYok9l1JL7GM'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a1c7466ec226f7110ec83068', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTMwMDAzNiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWYok9l1JL7GM
20,Hip Hop,hiphop,I Love My '80s Hip-Hop,Anthems from the early days of recorded rap music.,37i9dQZF1DX2XmsXL2WBQd,https://api.spotify.com/v1/playlists/37i9dQZF1DX2XmsXL2WBQd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2XmsXL2WBQd/tracks', 'total': 70}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX2XmsXL2WBQd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b518ceb6fa3a8f7d44b5e057', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTMwMDA3MiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX2XmsXL2WBQd
21,Hip Hop,hiphop,Street Soul,Neighborhood Storytellers. Cover: Unfoonk,37i9dQZF1DWTplaZ1W7ARf,https://api.spotify.com/v1/playlists/37i9dQZF1DWTplaZ1W7ARf,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWTplaZ1W7ARf/tracks', 'total': 51}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWTplaZ1W7ARf'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000323543259ac1fdc3d68d1d4d8', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyNzI2MCwwMDAwMDAxZDAwMDAwMTdiM2RhYjk0Y2UwMDAwMDE3YjJkYjBlZGM5,playlist,spotify:playlist:37i9dQZF1DWTplaZ1W7ARf
22,Hip Hop,hiphop,Sample School,Celebrating the music of Aretha Franklin with the songs she inspired.,37i9dQZF1DX3KoYiZJ8DD4,https://api.spotify.com/v1/playlists/37i9dQZF1DX3KoYiZJ8DD4,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX3KoYiZJ8DD4/tracks', 'total': 24}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX3KoYiZJ8DD4'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003a65a46e0c87026a057529dc9', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYxNjUyMzc5NywwMDAwMDAxMzAwMDAwMTc4NjA1M2EyMzQwMDAwMDE3ODYwNGY5MTQ1,playlist,spotify:playlist:37i9dQZF1DX3KoYiZJ8DD4
23,Hip Hop,hiphop,Black Lives Matter,"Songs of empowerment and pride. Photography: <a href=""https://www.instagram.com/waheedpix/"">Adreinne Waheed</a>",37i9dQZF1DWWAqc46ZJdZf,https://api.spotify.com/v1/playlists/37i9dQZF1DWWAqc46ZJdZf,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWAqc46ZJdZf/tracks', 'total': 60}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWWAqc46ZJdZf'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000032e115f03ca7f1c47d4985676', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTMwMDA1MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWWAqc46ZJdZf
24,Pop,pop,Today's Top Hits,Lil Nas X is on top of the Hottest 50!,37i9dQZF1DXcBWIGoYBM5M,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003043f5ae3bc32daf628ea6c47', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyOTExOTIyNywwMDAwMDRkNzAwMDAwMTdiNGYxMmE2ZWYwMDAwMDE3YjNkMGIyNTI4,playlist,spotify:playlist:37i9dQZF1DXcBWIGoYBM5M
25,Pop,pop,Pop Rising,The hits of tomorrow are on Spotify today. Cover: Bella Poarch & Sub Urban,37i9dQZF1DWUa8ZRTfalHk,https://api.spotify.com/v1/playlists/37i9dQZF1DWUa8ZRTfalHk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUa8ZRTfalHk/tracks', 'total': 86}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000032f20e253e1f6917653b4592a', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODg4MTE4MSwwMDAwMDU1MTAwMDAwMTdiNDBlMjViMzIwMDAwMDE3YjNkMDk5OWI2,playlist,spotify:playlist:37i9dQZF1DWUa8ZRTfalHk
26,Country,country,Hot Country,"Today's top country hits of the week, worldwide! Cover: Dan + Shay",37i9dQZF1DX1lVhptIYRda,https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX1lVhptIYRda'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000383bb67968025ab39b2322128', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODgyODcyNCwwMDAwMDMyMzAwMDAwMTdiM2RjMWVlOTEwMDAwMDE3YjM1ZWEwMmM2,playlist,spotify:playlist:37i9dQZF1DX1lVhptIYRda
27,Country,country,90's Country,Country that made Country Cool! Cover:  Shania Twain,37i9dQZF1DWVpjAJGB70vU,https://api.spotify.com/v1/playlists/37i9dQZF1DWVpjAJGB70vU,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVpjAJGB70vU/tracks', 'total': 60}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWVpjAJGB70vU'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000030b52aec88b0f048242888473', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYxNjEyNjUyMCwwMDAwMDAzMjAwMDAwMTc4NDhhNWFiMmYwMDAwMDE3NGRmZWViMDhm,playlist,spotify:playlist:37i9dQZF1DWVpjAJGB70vU
