,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_followers,artist_genres,artist_popularity
0,0.822,0.659,5,-4.321,1,0.0418,0.13,0.0,0.106,0.701,94.973,audio_features,1rjRdZ3OptBUnvL0ImiltE,spotify:track:1rjRdZ3OptBUnvL0ImiltE,https://api.spotify.com/v1/tracks/1rjRdZ3OptBUnvL0ImiltE,https://api.spotify.com/v1/audio-analysis/1rjRdZ3OptBUnvL0ImiltE,231973,4,8766,"['cumbia sonidera', 'nu-cumbia']",48
0,0.915,0.811,10,-5.484,1,0.0545,0.632,9.21e-06,0.67,0.931,104.013,audio_features,7z4wQKhuzm8bfRD1sGiVKN,spotify:track:7z4wQKhuzm8bfRD1sGiVKN,https://api.spotify.com/v1/tracks/7z4wQKhuzm8bfRD1sGiVKN,https://api.spotify.com/v1/audio-analysis/7z4wQKhuzm8bfRD1sGiVKN,222336,4,694802,"['bolero', 'bolero mexicano', 'latin', 'latin pop', 'tropical']",67
0,0.739,0.715,0,-4.778,0,0.032,0.208,0.00016,0.0715,0.802,93.009,audio_features,0Nu6imCST402KkLHa0W8TX,spotify:track:0Nu6imCST402KkLHa0W8TX,https://api.spotify.com/v1/tracks/0Nu6imCST402KkLHa0W8TX,https://api.spotify.com/v1/audio-analysis/0Nu6imCST402KkLHa0W8TX,216987,4,4747927,"['gruperas inmortales', 'nu-cumbia', 'regional mexican', 'tropical']",79
0,0.841,0.86,1,-8.915,0,0.0394,0.173,1.84e-06,0.224,0.915,111.982,audio_features,7GVxAP3rK73EvCoAqxk5vJ,spotify:track:7GVxAP3rK73EvCoAqxk5vJ,https://api.spotify.com/v1/tracks/7GVxAP3rK73EvCoAqxk5vJ,https://api.spotify.com/v1/audio-analysis/7GVxAP3rK73EvCoAqxk5vJ,150361,4,20322,['cumbia sonidera'],54
0,0.563,0.674,5,-4.554,0,0.048,0.247,0.00226,0.107,0.784,179.977,audio_features,3EK4tGkSiO5xvvB5sM4tln,spotify:track:3EK4tGkSiO5xvvB5sM4tln,https://api.spotify.com/v1/tracks/3EK4tGkSiO5xvvB5sM4tln,https://api.spotify.com/v1/audio-analysis/3EK4tGkSiO5xvvB5sM4tln,207333,4,3751303,"['latin', 'latin alternative', 'latin pop']",75
0,0.783,0.59,5,-6.917,0,0.113,0.0577,0.0,0.0524,0.962,172.016,audio_features,6phWt5bRbTh96gjxZcnH4c,spotify:track:6phWt5bRbTh96gjxZcnH4c,https://api.spotify.com/v1/tracks/6phWt5bRbTh96gjxZcnH4c,https://api.spotify.com/v1/audio-analysis/6phWt5bRbTh96gjxZcnH4c,223160,4,372990,"['cumbia del sureste', 'cumbia sonidera', 'regional mexican', 'tropical']",62
0,0.676,0.707,7,-3.142,0,0.0648,0.201,0.0,0.0908,0.878,180.028,audio_features,5aTH2uXcAXh36qd4iYzx99,spotify:track:5aTH2uXcAXh36qd4iYzx99,https://api.spotify.com/v1/tracks/5aTH2uXcAXh36qd4iYzx99,https://api.spotify.com/v1/audio-analysis/5aTH2uXcAXh36qd4iYzx99,242493,4,1796891,"['banda', 'corrido', 'nuevo regional mexicano', 'regional mexican', 'tropical']",71
0,0.548,0.812,5,-7.297,0,0.0442,0.0189,0.00774,0.12,0.724,193.929,audio_features,0NLSsL8sIElmNuTySSb3s6,spotify:track:0NLSsL8sIElmNuTySSb3s6,https://api.spotify.com/v1/tracks/0NLSsL8sIElmNuTySSb3s6,https://api.spotify.com/v1/audio-analysis/0NLSsL8sIElmNuTySSb3s6,270507,4,303807,"['cumbia', 'cumbia sonidera', 'regional mexican', 'tropical']",62
0,0.785,0.413,0,-10.119,1,0.059,0.0988,0.0,0.0716,0.535,89.571,audio_features,5wAMYmRhk3TRCHFaovoe54,spotify:track:5wAMYmRhk3TRCHFaovoe54,https://api.spotify.com/v1/tracks/5wAMYmRhk3TRCHFaovoe54,https://api.spotify.com/v1/audio-analysis/5wAMYmRhk3TRCHFaovoe54,278533,4,155543,"['chilena', 'cumbia sonidera', 'tropical']",65
0,0.726,0.746,2,-5.451,1,0.0344,0.27,0.0,0.0512,0.713,79.956,audio_features,2kXeAEpGBN874ZKJPV24fr,spotify:track:2kXeAEpGBN874ZKJPV24fr,https://api.spotify.com/v1/tracks/2kXeAEpGBN874ZKJPV24fr,https://api.spotify.com/v1/audio-analysis/2kXeAEpGBN874ZKJPV24fr,201293,4,4747927,"['gruperas inmortales', 'nu-cumbia', 'regional mexican', 'tropical']",79
0,0.654,0.758,0,-6.458,1,0.0316,0.21,0.0,0.0862,0.93,93.271,audio_features,34dKLs3lTn2gqEai9xZSgc,spotify:track:34dKLs3lTn2gqEai9xZSgc,https://api.spotify.com/v1/tracks/34dKLs3lTn2gqEai9xZSgc,https://api.spotify.com/v1/audio-analysis/34dKLs3lTn2gqEai9xZSgc,177107,4,680468,"['grupera', 'gruperas inmortales', 'regional mexican', 'tejano', 'tropical']",68
0,0.542,0.888,0,-2.933,1,0.0379,0.143,0.000824,0.378,0.949,182.016,audio_features,3xJaqmggvkerhccRZC4Yyg,spotify:track:3xJaqmggvkerhccRZC4Yyg,https://api.spotify.com/v1/tracks/3xJaqmggvkerhccRZC4Yyg,https://api.spotify.com/v1/audio-analysis/3xJaqmggvkerhccRZC4Yyg,322987,4,43988,"['cumbia sonidera', 'tropical']",52
0,0.821,0.584,10,-7.305,1,0.0383,0.431,7.5e-05,0.0388,0.971,106.64,audio_features,7DTKpVBKNPsDGKwVTl2Txe,spotify:track:7DTKpVBKNPsDGKwVTl2Txe,https://api.spotify.com/v1/tracks/7DTKpVBKNPsDGKwVTl2Txe,https://api.spotify.com/v1/audio-analysis/7DTKpVBKNPsDGKwVTl2Txe,183440,4,108557,"['cumbia lagunera', 'gruperas inmortales', 'tropical']",60
0,0.68,0.423,11,-11.112,0,0.136,0.0343,0.0,0.0925,0.822,169.184,audio_features,1PZ3QsCFec05Ls3PwOqKXZ,spotify:track:1PZ3QsCFec05Ls3PwOqKXZ,https://api.spotify.com/v1/tracks/1PZ3QsCFec05Ls3PwOqKXZ,https://api.spotify.com/v1/audio-analysis/1PZ3QsCFec05Ls3PwOqKXZ,237960,4,155543,"['chilena', 'cumbia sonidera', 'tropical']",65
0,0.584,0.76,8,-6.826,1,0.0406,0.126,2.33e-06,0.139,0.795,176.003,audio_features,78iEnVk4OmYctV5syJPtif,spotify:track:78iEnVk4OmYctV5syJPtif,https://api.spotify.com/v1/tracks/78iEnVk4OmYctV5syJPtif,https://api.spotify.com/v1/audio-analysis/78iEnVk4OmYctV5syJPtif,247613,4,303807,"['cumbia', 'cumbia sonidera', 'regional mexican', 'tropical']",62
0,0.667,0.678,7,-4.309,1,0.0321,0.267,0.000544,0.107,0.712,89.032,audio_features,4aeteklsGBPXRfZPKN4NS5,spotify:track:4aeteklsGBPXRfZPKN4NS5,https://api.spotify.com/v1/tracks/4aeteklsGBPXRfZPKN4NS5,https://api.spotify.com/v1/audio-analysis/4aeteklsGBPXRfZPKN4NS5,219347,4,396133,"['cumbia sonidera', 'regional mexican', 'tropical']",64
0,0.79,0.47,5,-7.827,1,0.102,0.484,6.1e-06,0.173,0.912,80.954,audio_features,72d4IAYNxN0PEAr8StLgBL,spotify:track:72d4IAYNxN0PEAr8StLgBL,https://api.spotify.com/v1/tracks/72d4IAYNxN0PEAr8StLgBL,https://api.spotify.com/v1/audio-analysis/72d4IAYNxN0PEAr8StLgBL,159707,4,528766,"['cumbia sonidera', 'regional mexican', 'tropical']",62
0,0.759,0.494,9,-9.061,0,0.217,0.0309,0.00211,0.0523,0.581,180.834,audio_features,1NF3HErcMkLOcyG5K1fGLL,spotify:track:1NF3HErcMkLOcyG5K1fGLL,https://api.spotify.com/v1/tracks/1NF3HErcMkLOcyG5K1fGLL,https://api.spotify.com/v1/audio-analysis/1NF3HErcMkLOcyG5K1fGLL,219089,4,122284,"['cumbia', 'cumbia sonidera', 'tropical']",59
