,category_name,category_id,name,description,id,href,tracks,collaborative,external_urls,images,owner,primary_color,public,snapshot_id,type,uri
0,Top Lists,toplists,Today's Top Hits,The Weeknd is on top of the Hottest 50!,37i9dQZF1DXcBWIGoYBM5M,https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcBWIGoYBM5M/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000348930ff0f4d268a41f5edd4d', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODQ4MTYwMCwwMDAwMDRkNDAwMDAwMTdiMjkxMTNhNWIwMDAwMDE3YjE4ZDFkOWM2,playlist,spotify:playlist:37i9dQZF1DXcBWIGoYBM5M
1,Top Lists,toplists,RapCaviar,"New music from Jack Harlow, Lil Tecca and YNW Melly.",37i9dQZF1DX0XUsuxWHRQd,https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0XUsuxWHRQd/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000314964434673edb3112b16a10', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODI2OTIwNSwwMDAwMDViNTAwMDAwMTdiMWM2ODU2ZDIwMDAwMDE3YjFjNjgwMzQ4,playlist,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd
2,Top Lists,toplists,Rock This,"The newest music from Papa Roach, FEVER 333, & Sueco, along with the top Rock songs you need to know.",37i9dQZF1DXcF6B6QPhFDv,https://api.spotify.com/v1/playlists/37i9dQZF1DXcF6B6QPhFDv,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcF6B6QPhFDv/tracks', 'total': 51}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcF6B6QPhFDv'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003fecf1cf8a95850a05a1780c0', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQ2MCwwMDAwMDY1YzAwMDAwMTdiMTk5ZjEwZTgwMDAwMDE3YjBkNDc4NWU1,playlist,spotify:playlist:37i9dQZF1DXcF6B6QPhFDv
3,Top Lists,toplists,mint,"The world's biggest dance hits. Featuring new music from 220 KID & LANY, Majestic & Nightcrawlers, TSHA, Gryffin & Boy Matthews and more!",37i9dQZF1DX4dyzvuaRJ0n,https://api.spotify.com/v1/playlists/37i9dQZF1DX4dyzvuaRJ0n,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4dyzvuaRJ0n/tracks', 'total': 99}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4dyzvuaRJ0n'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003d5a7f9fc08c003da80e28599', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQ2MCwwMDAwMDRhMjAwMDAwMTdiMTk5ZjEwYzgwMDAwMDE3YjE3MDA2OGM4,playlist,spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n
4,Top Lists,toplists,Hot Country,"Today's top country hits of the week, worldwide! Cover: Chris Young",37i9dQZF1DX1lVhptIYRda,https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1lVhptIYRda/tracks', 'total': 54}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX1lVhptIYRda'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000039af5be1ed7106f367cba43c4', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQ2MCwwMDAwMDMyMjAwMDAwMTdiMTk5ZjEwY2UwMDAwMDE3YjBjYjAyNWM4,playlist,spotify:playlist:37i9dQZF1DX1lVhptIYRda
5,Top Lists,toplists,¡Viva Latino!,"Today's top Latin hits are right here, on ¡Viva Latino! Cover: Aventura, Bad Bunny",37i9dQZF1DX10zKzsJ2jva,https://api.spotify.com/v1/playlists/37i9dQZF1DX10zKzsJ2jva,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX10zKzsJ2jva/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX10zKzsJ2jva'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b95fe62894f4b3a36322d307', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQwMCwwMDAwMDVkMTAwMDAwMTdiMTk5ZTI2YjUwMDAwMDE3YjE3MjM2MzFk,playlist,spotify:playlist:37i9dQZF1DX10zKzsJ2jva
6,Top Lists,toplists,Are & Be,The pulse of R&B music today.  Cover: WizKid,37i9dQZF1DX4SBhb3fqCJd,https://api.spotify.com/v1/playlists/37i9dQZF1DX4SBhb3fqCJd,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4SBhb3fqCJd/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4SBhb3fqCJd'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003b1c77711681fdb518d1ca98d', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQwMCwwMDAwMDUyMjAwMDAwMTdiMTk5ZTI2YzUwMDAwMDE3YjE5MjY4NGNh,playlist,spotify:playlist:37i9dQZF1DX4SBhb3fqCJd
7,Top Lists,toplists,Top 50 - USA,Your daily update of the most played tracks right now - USA.,37i9dQZEVXbLRQDuF5jeBp,https://api.spotify.com/v1/playlists/37i9dQZEVXbLRQDuF5jeBp,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbLRQDuF5jeBp/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgxNzM5ODg0LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbLRQDuF5jeBp
8,Top Lists,toplists,Top 50 - Global,Your daily update of the most played tracks right now - Global.,37i9dQZEVXbMDoHDwVN2tF,https://api.spotify.com/v1/playlists/37i9dQZEVXbMDoHDwVN2tF,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbMDoHDwVN2tF/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/regional/daily/region_global_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgxNzM5ODg5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbMDoHDwVN2tF
9,Top Lists,toplists,Viral 50 - Global,Your daily update of the most viral tracks right now - Global.,37i9dQZEVXbLiRSasKsNU9,https://api.spotify.com/v1/playlists/37i9dQZEVXbLiRSasKsNU9,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbLiRSasKsNU9/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbLiRSasKsNU9'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/viral/daily/region_global_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgxNzQxNzk0LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbLiRSasKsNU9
10,Top Lists,toplists,Viral 50 - USA,Your daily update of the most viral tracks right now - USA.,37i9dQZEVXbKuaTI1Z1Afx,https://api.spotify.com/v1/playlists/37i9dQZEVXbKuaTI1Z1Afx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZEVXbKuaTI1Z1Afx/tracks', 'total': 50}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZEVXbKuaTI1Z1Afx'},"[{'height': None, 'url': 'https://charts-images.scdn.co/assets/locale_en/viral/daily/region_us_large.jpg', 'width': None}]","{'display_name': 'spotifycharts', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotifycharts'}, 'href': 'https://api.spotify.com/v1/users/spotifycharts', 'id': 'spotifycharts', 'type': 'user', 'uri': 'spotify:user:spotifycharts'}",,,NjgxNzQxNzk1LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=,playlist,spotify:playlist:37i9dQZEVXbKuaTI1Z1Afx
11,Top Lists,toplists,New Music Friday,"New music from The Weeknd, Jack Harlow, Aventura & Bad Bunny, and more! ",37i9dQZF1DX4JAvHpjipBk,https://api.spotify.com/v1/playlists/37i9dQZF1DX4JAvHpjipBk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4JAvHpjipBk/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000030491c68c52451a5a9b8295b4', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQ2MywwMDAwMDM1ODAwMDAwMTdiMTk5ZjFlMzMwMDAwMDE3YjE5MDIzYzNk,playlist,spotify:playlist:37i9dQZF1DX4JAvHpjipBk
12,Summer,summer,Songs of Summer,The songs Spotify predicts will soundtrack Summer 2021. ,37i9dQZF1DX4zbZrYRGVam,https://api.spotify.com/v1/playlists/37i9dQZF1DX4zbZrYRGVam,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4zbZrYRGVam/tracks', 'total': 25}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4zbZrYRGVam'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003f86019d83f0a8ff4ae4ca420', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNDkyMjU2NywwMDAwMDAxNjAwMDAwMTdhNTRlZWI0NzYwMDAwMDE3OWVkMTFhMjhm,playlist,spotify:playlist:37i9dQZF1DX4zbZrYRGVam
13,Summer,summer,Summer Breakouts,"Introducing Summer Breakouts, featuring exciting artists and songs to soundtrack your summer '21. Cover: Tate McRae",37i9dQZF1DXbAmP7AvWeiR,https://api.spotify.com/v1/playlists/37i9dQZF1DXbAmP7AvWeiR,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbAmP7AvWeiR/tracks', 'total': 70}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXbAmP7AvWeiR'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c24c9ab8e4cfb43479f09320', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAxMCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DXbAmP7AvWeiR
14,Summer,summer,Country Cookout,The perfect soundtrack recipe for a backyard barbecue! ,37i9dQZF1DXbIbVYph0Zr5,https://api.spotify.com/v1/playlists/37i9dQZF1DXbIbVYph0Zr5,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXbIbVYph0Zr5/tracks', 'total': 120}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXbIbVYph0Zr5'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033c5a340bdd0bc167ad56f064', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA2MCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DXbIbVYph0Zr5
15,Summer,summer,Party Hits,"A mix of the biggest pop, dance, and hip hop hits. Cover: Doja Cat",37i9dQZF1DXa2PvUpywmrr,https://api.spotify.com/v1/playlists/37i9dQZF1DXa2PvUpywmrr,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXa2PvUpywmrr/tracks', 'total': 75}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033ca5d727bdf27e096729c6d6', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA1OSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DXa2PvUpywmrr
16,Summer,summer,Summer Hits,All the hits you'll need to make your summer sizzle.,37i9dQZF1DX1gRalH1mWrP,https://api.spotify.com/v1/playlists/37i9dQZF1DX1gRalH1mWrP,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX1gRalH1mWrP/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX1gRalH1mWrP'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033a650c8688970d43470a0094', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA1OCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX1gRalH1mWrP
17,Summer,summer,Party Cove,The perfect soundtrack for a day on the water. ,37i9dQZF1DXcSzYlwgjiSi,https://api.spotify.com/v1/playlists/37i9dQZF1DXcSzYlwgjiSi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXcSzYlwgjiSi/tracks', 'total': 112}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000031ce469c867c1c6e1cc7f815b', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIxOTM5NCwwMDAwMDAxOTAwMDAwMTdiMTk3MDRhZGIwMDAwMDE3MmUxYzkwZWJi,playlist,spotify:playlist:37i9dQZF1DXcSzYlwgjiSi
18,Summer,summer,US Summer Hits of the 10s,Songs from the last decade that will make you sing and dance all summer long!,37i9dQZF1DXaTitkvoNNxt,https://api.spotify.com/v1/playlists/37i9dQZF1DXaTitkvoNNxt,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXaTitkvoNNxt/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DXaTitkvoNNxt'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003eebd0beae4ccda853e8c2f60', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTU5NTU5NzQ2OSwwMDAwMDAwYjAwMDAwMTczODEwNTM2NDUwMDAwMDE3MGFmMzc3MDk3,playlist,spotify:playlist:37i9dQZF1DXaTitkvoNNxt
19,Summer,summer,Soak Up the Sun,Drink up these tunes and all the feels. Good vibes only.,37i9dQZF1DX6ALfRKlHn1t,https://api.spotify.com/v1/playlists/37i9dQZF1DX6ALfRKlHn1t,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX6ALfRKlHn1t/tracks', 'total': 120}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX6ALfRKlHn1t'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000036a08b40c2fdab55289b0c41f', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNzYxNzY2MCwwMDAwMDQwZjAwMDAwMTdhZjU5MjhjZjgwMDAwMDE2ZDAwYzcyNjJj,playlist,spotify:playlist:37i9dQZF1DX6ALfRKlHn1t
20,Summer,summer,Beach Vibes,Soak up these laid-back jams. ,37i9dQZF1DX83I5je4W4rP,https://api.spotify.com/v1/playlists/37i9dQZF1DX83I5je4W4rP,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX83I5je4W4rP/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX83I5je4W4rP'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000034ea7333e8967dd2b1f368e42', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzA1OCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX83I5je4W4rP
21,Summer,summer,US Summer Hits of the 90s,The songs of the 1990s that will make you dance all summer long!,37i9dQZF1DX4uU3TGzIPXL,https://api.spotify.com/v1/playlists/37i9dQZF1DX4uU3TGzIPXL,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4uU3TGzIPXL/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX4uU3TGzIPXL'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003501a8a3f2fd318bef04a7478', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTU5MDExMDE1NiwwMDAwMDAwODAwMDAwMTcyMzlmMzc4NjkwMDAwMDE3MGM0OWJiN2U5,playlist,spotify:playlist:37i9dQZF1DX4uU3TGzIPXL
22,Summer,summer,Surf Rock Sunshine,"Sunny tracks from Mac DeMarco, The Beach Boys, and everyone in between.",37i9dQZF1DWYzpSJHStHHx,https://api.spotify.com/v1/playlists/37i9dQZF1DWYzpSJHStHHx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWYzpSJHStHHx/tracks', 'total': 80}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWYzpSJHStHHx'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000394dfd718283b5154043dd755', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAzMiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWYzpSJHStHHx
23,Summer,summer,It's ALT Good!,ALT the Good Vibes.,37i9dQZF1DX2SK4ytI2KAZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX2SK4ytI2KAZ,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2SK4ytI2KAZ/tracks', 'total': 100}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX2SK4ytI2KAZ'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f0000000347cd5a0f1c493c1f809cdeec', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAyNiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX2SK4ytI2KAZ
24,Summer,summer,Feel Good Summer,Kick back and enjoy these classic summer songs.,37i9dQZF1DX9fZ7amiNVu6,https://api.spotify.com/v1/playlists/37i9dQZF1DX9fZ7amiNVu6,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9fZ7amiNVu6/tracks', 'total': 60}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX9fZ7amiNVu6'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003c0dba07c03defab88bf79ee3', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAxMCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DX9fZ7amiNVu6
25,Summer,summer,Backyard BBQ,"Crowdpleasing classics for an easy, carefree day.",37i9dQZF1DX030FFx0YCXp,https://api.spotify.com/v1/playlists/37i9dQZF1DX030FFx0YCXp,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX030FFx0YCXp/tracks', 'total': 126}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX030FFx0YCXp'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000037ebd2b766e0f369920a23e2a', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODIyMjQwMCwwMDAwMDAxNzAwMDAwMTdiMTk5ZTI2Y2MwMDAwMDE2ZDE1M2YyMzBm,playlist,spotify:playlist:37i9dQZF1DX030FFx0YCXp
26,Summer,summer,golden hour,"Warm indie dance vibes, the music you need at golden hour.",37i9dQZF1DWUE76cNNotSg,https://api.spotify.com/v1/playlists/37i9dQZF1DWUE76cNNotSg,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUE76cNNotSg/tracks', 'total': 80}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DWUE76cNNotSg'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f00000003cea9aacb688792ada8b5eeff', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyODUyNzAzMCwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,playlist,spotify:playlist:37i9dQZF1DWUE76cNNotSg
27,Summer,summer,Summer Party,That summer sound.,37i9dQZF1DX5Ozry5U6G0d,https://api.spotify.com/v1/playlists/37i9dQZF1DX5Ozry5U6G0d,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5Ozry5U6G0d/tracks', 'total': 123}",False,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1DX5Ozry5U6G0d'},"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706f000000033a2cf622b94e716b3341abda', 'width': None}]","{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",,,MTYyNjQ2MzUxMywwMDAwMDA0ODAwMDAwMTdhYjBjN2FiYjMwMDAwMDE2ZDE1NDk1MDY1,playlist,spotify:playlist:37i9dQZF1DX5Ozry5U6G0d
