,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_followers,artist_genres,artist_popularity
0,0.161,0.0585,4,-25.66,1,0.0404,0.912,0.975,0.108,0.0368,89.342,audio_features,4RX0fzdKE9kNJHVF3SKCPN,spotify:track:4RX0fzdKE9kNJHVF3SKCPN,https://api.spotify.com/v1/tracks/4RX0fzdKE9kNJHVF3SKCPN,https://api.spotify.com/v1/audio-analysis/4RX0fzdKE9kNJHVF3SKCPN,192000,3,44,[],44
0,0.326,0.0475,0,-30.088,0,0.0502,0.988,0.945,0.111,0.137,63.859,audio_features,3bl88Ud8z2uuG72gS900Yy,spotify:track:3bl88Ud8z2uuG72gS900Yy,https://api.spotify.com/v1/tracks/3bl88Ud8z2uuG72gS900Yy,https://api.spotify.com/v1/audio-analysis/3bl88Ud8z2uuG72gS900Yy,172969,4,104,[],40
0,0.256,0.045,8,-28.088,1,0.0449,0.885,0.851,0.088,0.101,70.418,audio_features,3HvwuHV9xd0VGi0GncXgoL,spotify:track:3HvwuHV9xd0VGi0GncXgoL,https://api.spotify.com/v1/tracks/3HvwuHV9xd0VGi0GncXgoL,https://api.spotify.com/v1/audio-analysis/3HvwuHV9xd0VGi0GncXgoL,255793,4,114,[],42
0,0.189,0.0992,10,-23.953,1,0.0407,0.989,0.853,0.114,0.0365,70.944,audio_features,1XBRmzrGn8tZxPYmGb2CXa,spotify:track:1XBRmzrGn8tZxPYmGb2CXa,https://api.spotify.com/v1/tracks/1XBRmzrGn8tZxPYmGb2CXa,https://api.spotify.com/v1/audio-analysis/1XBRmzrGn8tZxPYmGb2CXa,213995,3,1831,"['atmosphere', 'background music', 'focus']",50
0,0.212,0.0678,2,-20.069,1,0.0399,0.976,0.934,0.11,0.0392,139.474,audio_features,36LvimjTIyWaVS1CejsRL9,spotify:track:36LvimjTIyWaVS1CejsRL9,https://api.spotify.com/v1/tracks/36LvimjTIyWaVS1CejsRL9,https://api.spotify.com/v1/audio-analysis/36LvimjTIyWaVS1CejsRL9,170625,4,466,['background music'],51
0,0.159,0.0578,1,-25.511,1,0.0425,0.87,0.765,0.111,0.112,70.358,audio_features,3GNlFyD9YUqLJy2u7W8h2M,spotify:track:3GNlFyD9YUqLJy2u7W8h2M,https://api.spotify.com/v1/tracks/3GNlFyD9YUqLJy2u7W8h2M,https://api.spotify.com/v1/audio-analysis/3GNlFyD9YUqLJy2u7W8h2M,177952,3,87,[],45
0,0.17,0.00388,1,-22.555,1,0.0455,0.956,0.739,0.104,0.0588,71.221,audio_features,0VV45CwyCH6IUkrckbVbNd,spotify:track:0VV45CwyCH6IUkrckbVbNd,https://api.spotify.com/v1/tracks/0VV45CwyCH6IUkrckbVbNd,https://api.spotify.com/v1/audio-analysis/0VV45CwyCH6IUkrckbVbNd,139200,4,198,[],43
0,0.229,0.055,5,-18.161,1,0.0381,0.902,0.883,0.102,0.0435,73.826,audio_features,4C18P7OaNo271fYNnbpoVR,spotify:track:4C18P7OaNo271fYNnbpoVR,https://api.spotify.com/v1/tracks/4C18P7OaNo271fYNnbpoVR,https://api.spotify.com/v1/audio-analysis/4C18P7OaNo271fYNnbpoVR,160462,4,4,[],36
0,0.165,0.0435,0,-32.837,1,0.0439,0.928,0.947,0.0967,0.0353,72.642,audio_features,7BCmEyju8nsLtkC7EZS5sR,spotify:track:7BCmEyju8nsLtkC7EZS5sR,https://api.spotify.com/v1/tracks/7BCmEyju8nsLtkC7EZS5sR,https://api.spotify.com/v1/audio-analysis/7BCmEyju8nsLtkC7EZS5sR,172054,1,23,[],36
0,0.142,0.154,9,-18.59,1,0.0406,0.926,0.937,0.0933,0.0356,141.32,audio_features,0s7Qc2ytTasqhqjA9K2U2S,spotify:track:0s7Qc2ytTasqhqjA9K2U2S,https://api.spotify.com/v1/tracks/0s7Qc2ytTasqhqjA9K2U2S,https://api.spotify.com/v1/audio-analysis/0s7Qc2ytTasqhqjA9K2U2S,201429,1,1985,['background music'],49
0,0.118,0.104,7,-20.925,1,0.0527,0.985,0.792,0.0899,0.0379,75.838,audio_features,60njXUm0SXrDbCEsk0rlMB,spotify:track:60njXUm0SXrDbCEsk0rlMB,https://api.spotify.com/v1/tracks/60njXUm0SXrDbCEsk0rlMB,https://api.spotify.com/v1/audio-analysis/60njXUm0SXrDbCEsk0rlMB,164302,4,83,[],38
0,0.215,0.128,0,-19.407,1,0.0409,0.721,0.941,0.0862,0.0829,139.983,audio_features,3DSmKmCgRH7vSmdZXBbH4P,spotify:track:3DSmKmCgRH7vSmdZXBbH4P,https://api.spotify.com/v1/tracks/3DSmKmCgRH7vSmdZXBbH4P,https://api.spotify.com/v1/audio-analysis/3DSmKmCgRH7vSmdZXBbH4P,195429,4,253,[],40
0,0.0816,0.121,4,-19.095,0,0.0413,0.915,0.789,0.112,0.052,82.909,audio_features,70R0IznDPoBZsH6dAXzUOJ,spotify:track:70R0IznDPoBZsH6dAXzUOJ,https://api.spotify.com/v1/tracks/70R0IznDPoBZsH6dAXzUOJ,https://api.spotify.com/v1/audio-analysis/70R0IznDPoBZsH6dAXzUOJ,160986,3,257,[],40
0,0.0975,0.0434,8,-27.878,1,0.0392,0.993,0.931,0.131,0.106,68.151,audio_features,5a02D8HngkNPXN7D30qxBQ,spotify:track:5a02D8HngkNPXN7D30qxBQ,https://api.spotify.com/v1/tracks/5a02D8HngkNPXN7D30qxBQ,https://api.spotify.com/v1/audio-analysis/5a02D8HngkNPXN7D30qxBQ,186977,3,16,[],39
0,0.101,0.0606,7,-30.691,0,0.0436,0.924,0.972,0.105,0.0344,83.234,audio_features,76IpsCUVJAHvFfwI9Y0Pa9,spotify:track:76IpsCUVJAHvFfwI9Y0Pa9,https://api.spotify.com/v1/tracks/76IpsCUVJAHvFfwI9Y0Pa9,https://api.spotify.com/v1/audio-analysis/76IpsCUVJAHvFfwI9Y0Pa9,154088,4,19,[],35
0,0.162,0.148,9,-20.998,1,0.0357,0.926,0.948,0.0921,0.0365,103.907,audio_features,6rvltM3hjcZ9JPlNsZ0v6D,spotify:track:6rvltM3hjcZ9JPlNsZ0v6D,https://api.spotify.com/v1/tracks/6rvltM3hjcZ9JPlNsZ0v6D,https://api.spotify.com/v1/audio-analysis/6rvltM3hjcZ9JPlNsZ0v6D,219556,4,1911,['background music'],45
0,0.174,0.138,0,-21.229,1,0.037,0.906,0.414,0.111,0.0393,82.149,audio_features,4D0uy3JWqfanEiYfYK6lcq,spotify:track:4D0uy3JWqfanEiYfYK6lcq,https://api.spotify.com/v1/tracks/4D0uy3JWqfanEiYfYK6lcq,https://api.spotify.com/v1/audio-analysis/4D0uy3JWqfanEiYfYK6lcq,200250,3,164,[],42
0,0.141,0.0449,0,-26.108,1,0.0364,0.949,0.961,0.0872,0.0377,67.461,audio_features,39hBYtqNwwl7v0gynAWyZj,spotify:track:39hBYtqNwwl7v0gynAWyZj,https://api.spotify.com/v1/tracks/39hBYtqNwwl7v0gynAWyZj,https://api.spotify.com/v1/audio-analysis/39hBYtqNwwl7v0gynAWyZj,190667,4,4193,['soundtrack'],47
0,0.176,0.134,10,-23.973,1,0.0405,0.959,0.977,0.0995,0.0546,86.705,audio_features,49WYvbLAlLn9e663fBmCUl,spotify:track:49WYvbLAlLn9e663fBmCUl,https://api.spotify.com/v1/tracks/49WYvbLAlLn9e663fBmCUl,https://api.spotify.com/v1/audio-analysis/49WYvbLAlLn9e663fBmCUl,289804,4,2948,['background music'],56
0,0.349,0.127,8,-20.43,1,0.0401,0.945,0.834,0.106,0.0574,67.981,audio_features,6DkUtEi0XgqV8LmnbDVpna,spotify:track:6DkUtEi0XgqV8LmnbDVpna,https://api.spotify.com/v1/tracks/6DkUtEi0XgqV8LmnbDVpna,https://api.spotify.com/v1/audio-analysis/6DkUtEi0XgqV8LmnbDVpna,177353,4,2747,['background music'],56
0,0.444,0.058,2,-22.731,1,0.0367,0.76,0.882,0.117,0.132,140.059,audio_features,6OoZfXgh8Y6V869KQMVY4e,spotify:track:6OoZfXgh8Y6V869KQMVY4e,https://api.spotify.com/v1/tracks/6OoZfXgh8Y6V869KQMVY4e,https://api.spotify.com/v1/audio-analysis/6OoZfXgh8Y6V869KQMVY4e,156429,3,582,[],46
0,0.189,0.00727,9,-30.758,1,0.0375,0.982,0.906,0.0909,0.264,68.87,audio_features,06m4j7MuQSWGfquM7qCH89,spotify:track:06m4j7MuQSWGfquM7qCH89,https://api.spotify.com/v1/tracks/06m4j7MuQSWGfquM7qCH89,https://api.spotify.com/v1/audio-analysis/06m4j7MuQSWGfquM7qCH89,208965,5,28,[],54
0,0.274,0.154,2,-14.744,0,0.0417,0.971,0.93,0.109,0.043,130.364,audio_features,2C0yGv2SPRTfb0O6FMIEb5,spotify:track:2C0yGv2SPRTfb0O6FMIEb5,https://api.spotify.com/v1/tracks/2C0yGv2SPRTfb0O6FMIEb5,https://api.spotify.com/v1/audio-analysis/2C0yGv2SPRTfb0O6FMIEb5,210584,3,129,[],37
0,0.298,0.204,9,-23.391,0,0.0338,0.971,0.899,0.116,0.163,77.491,audio_features,5bw8YBybhZA37RZKjZ2voM,spotify:track:5bw8YBybhZA37RZKjZ2voM,https://api.spotify.com/v1/tracks/5bw8YBybhZA37RZKjZ2voM,https://api.spotify.com/v1/audio-analysis/5bw8YBybhZA37RZKjZ2voM,237000,1,199,[],44
0,0.345,0.0574,7,-22.112,1,0.0366,0.872,0.862,0.112,0.052,116.54,audio_features,41GSq7PxoKXyXNsYNRDSkT,spotify:track:41GSq7PxoKXyXNsYNRDSkT,https://api.spotify.com/v1/tracks/41GSq7PxoKXyXNsYNRDSkT,https://api.spotify.com/v1/audio-analysis/41GSq7PxoKXyXNsYNRDSkT,174194,5,812,[],46
0,0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22,audio_features,5tY0sWgi6v0UEibwYjfWlL,spotify:track:5tY0sWgi6v0UEibwYjfWlL,https://api.spotify.com/v1/tracks/5tY0sWgi6v0UEibwYjfWlL,https://api.spotify.com/v1/audio-analysis/5tY0sWgi6v0UEibwYjfWlL,176391,3,4668,"['background music', 'focus']",47
0,0.188,0.183,0,-21.497,1,0.039,0.842,0.829,0.0888,0.039,84.593,audio_features,3qdcjaWIyUvivaO5lcpe0J,spotify:track:3qdcjaWIyUvivaO5lcpe0J,https://api.spotify.com/v1/tracks/3qdcjaWIyUvivaO5lcpe0J,https://api.spotify.com/v1/audio-analysis/3qdcjaWIyUvivaO5lcpe0J,144955,3,929,['background music'],52
0,0.349,0.294,2,-16.478,1,0.0326,0.825,0.894,0.107,0.389,67.995,audio_features,3IIJBXhYKDDRk5UAaSSacY,spotify:track:3IIJBXhYKDDRk5UAaSSacY,https://api.spotify.com/v1/tracks/3IIJBXhYKDDRk5UAaSSacY,https://api.spotify.com/v1/audio-analysis/3IIJBXhYKDDRk5UAaSSacY,165632,4,3957,"['background music', 'calming instrumental', 'focus']",53
0,0.34,0.0843,2,-13.603,1,0.0337,0.848,0.614,0.14,0.161,83.618,audio_features,0PTqmbNYUtVviUHSVpcHhF,spotify:track:0PTqmbNYUtVviUHSVpcHhF,https://api.spotify.com/v1/tracks/0PTqmbNYUtVviUHSVpcHhF,https://api.spotify.com/v1/audio-analysis/0PTqmbNYUtVviUHSVpcHhF,186471,4,119,[],36
0,0.217,0.141,11,-19.913,0,0.0369,0.968,0.835,0.111,0.0732,117.029,audio_features,7q9ehvNtDAyhFFD7w9L4yo,spotify:track:7q9ehvNtDAyhFFD7w9L4yo,https://api.spotify.com/v1/tracks/7q9ehvNtDAyhFFD7w9L4yo,https://api.spotify.com/v1/audio-analysis/7q9ehvNtDAyhFFD7w9L4yo,211212,4,3181,['focus'],41
0,0.163,0.0273,3,-25.694,1,0.0444,0.905,0.974,0.112,0.0698,129.981,audio_features,67hrn4W0iAgUWwkVpmplTW,spotify:track:67hrn4W0iAgUWwkVpmplTW,https://api.spotify.com/v1/tracks/67hrn4W0iAgUWwkVpmplTW,https://api.spotify.com/v1/audio-analysis/67hrn4W0iAgUWwkVpmplTW,120303,4,204,['background music'],43
0,0.261,0.0257,1,-25.711,1,0.0406,0.956,0.878,0.111,0.0795,72.323,audio_features,6nx6oC4HgnZOxC4dgsPiIU,spotify:track:6nx6oC4HgnZOxC4dgsPiIU,https://api.spotify.com/v1/tracks/6nx6oC4HgnZOxC4dgsPiIU,https://api.spotify.com/v1/audio-analysis/6nx6oC4HgnZOxC4dgsPiIU,158424,5,1390,['atmosphere'],50
0,0.207,0.17,0,-21.361,1,0.0393,0.964,0.955,0.124,0.0359,93.356,audio_features,1sab9eLTbZCDOHxFAnO00e,spotify:track:1sab9eLTbZCDOHxFAnO00e,https://api.spotify.com/v1/tracks/1sab9eLTbZCDOHxFAnO00e,https://api.spotify.com/v1/audio-analysis/1sab9eLTbZCDOHxFAnO00e,188214,4,5327,['background music'],47
0,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105,audio_features,1h7XRTgZYY0TYDjYDnLfju,spotify:track:1h7XRTgZYY0TYDjYDnLfju,https://api.spotify.com/v1/tracks/1h7XRTgZYY0TYDjYDnLfju,https://api.spotify.com/v1/audio-analysis/1h7XRTgZYY0TYDjYDnLfju,141581,4,438,['background music'],44
0,0.0611,0.144,7,-20.203,0,0.0499,0.661,0.897,0.112,0.0352,66.586,audio_features,35i1Xb0oSslrXF1KT51IdK,spotify:track:35i1Xb0oSslrXF1KT51IdK,https://api.spotify.com/v1/tracks/35i1Xb0oSslrXF1KT51IdK,https://api.spotify.com/v1/audio-analysis/35i1Xb0oSslrXF1KT51IdK,202500,4,707,['background music'],49
0,0.151,0.224,4,-17.596,1,0.0415,0.981,0.971,0.114,0.0362,69.421,audio_features,4BoKls3fZWdNJLgpoG8xcM,spotify:track:4BoKls3fZWdNJLgpoG8xcM,https://api.spotify.com/v1/tracks/4BoKls3fZWdNJLgpoG8xcM,https://api.spotify.com/v1/audio-analysis/4BoKls3fZWdNJLgpoG8xcM,145293,4,235,[],40
0,0.193,0.0274,5,-31.528,1,0.0408,0.538,0.816,0.119,0.0472,79.823,audio_features,02hFekfpXLbeoBIdCEgbBc,spotify:track:02hFekfpXLbeoBIdCEgbBc,https://api.spotify.com/v1/tracks/02hFekfpXLbeoBIdCEgbBc,https://api.spotify.com/v1/audio-analysis/02hFekfpXLbeoBIdCEgbBc,228000,3,183,[],37
0,0.203,0.0247,2,-27.602,1,0.0367,0.958,0.798,0.0759,0.0398,76.907,audio_features,4BF3edqOaAcQiavsuigQq9,spotify:track:4BF3edqOaAcQiavsuigQq9,https://api.spotify.com/v1/tracks/4BF3edqOaAcQiavsuigQq9,https://api.spotify.com/v1/audio-analysis/4BF3edqOaAcQiavsuigQq9,187636,4,475,[],49
0,0.174,0.00449,6,-37.192,1,0.0387,0.99,0.934,0.0848,0.0581,67.42,audio_features,0RIJAaogvQkeFuZVPhYlma,spotify:track:0RIJAaogvQkeFuZVPhYlma,https://api.spotify.com/v1/tracks/0RIJAaogvQkeFuZVPhYlma,https://api.spotify.com/v1/audio-analysis/0RIJAaogvQkeFuZVPhYlma,227668,5,408,[],47
0,0.324,0.0413,9,-21.597,0,0.035,0.882,0.815,0.107,0.0315,97.902,audio_features,2RFKUV4kldNDEYE3RkNtpE,spotify:track:2RFKUV4kldNDEYE3RkNtpE,https://api.spotify.com/v1/tracks/2RFKUV4kldNDEYE3RkNtpE,https://api.spotify.com/v1/audio-analysis/2RFKUV4kldNDEYE3RkNtpE,166000,4,508,[],45
0,0.0657,0.0739,3,-20.907,0,0.0454,0.992,0.934,0.119,0.0358,57.31,audio_features,0AXQFmU88hVhan5teKTPl5,spotify:track:0AXQFmU88hVhan5teKTPl5,https://api.spotify.com/v1/tracks/0AXQFmU88hVhan5teKTPl5,https://api.spotify.com/v1/audio-analysis/0AXQFmU88hVhan5teKTPl5,220446,4,1984,['background music'],60
0,0.0797,0.032,5,-28.533,1,0.0464,0.968,0.977,0.364,0.0715,62.399,audio_features,37bWNUTzhM1DvYyOEXY0rC,spotify:track:37bWNUTzhM1DvYyOEXY0rC,https://api.spotify.com/v1/tracks/37bWNUTzhM1DvYyOEXY0rC,https://api.spotify.com/v1/audio-analysis/37bWNUTzhM1DvYyOEXY0rC,226364,4,3616,['background music'],53
0,0.203,0.0278,10,-28.265,1,0.0462,0.933,0.877,0.0983,0.0375,141.46,audio_features,32HG8Lvryuz8NCQQW0YO46,spotify:track:32HG8Lvryuz8NCQQW0YO46,https://api.spotify.com/v1/tracks/32HG8Lvryuz8NCQQW0YO46,https://api.spotify.com/v1/audio-analysis/32HG8Lvryuz8NCQQW0YO46,132307,5,145,['sleep'],50
0,0.145,0.0861,3,-25.962,1,0.0494,0.78,0.681,0.111,0.0365,77.576,audio_features,2R0jJNaZzXUklvrjpbRS66,spotify:track:2R0jJNaZzXUklvrjpbRS66,https://api.spotify.com/v1/tracks/2R0jJNaZzXUklvrjpbRS66,https://api.spotify.com/v1/audio-analysis/2R0jJNaZzXUklvrjpbRS66,180822,4,1545,['background music'],57
0,0.254,0.333,3,-16.051,1,0.0526,0.884,0.94,0.122,0.0392,137.801,audio_features,2LCJEUpAFLETtWCCcA4VKv,spotify:track:2LCJEUpAFLETtWCCcA4VKv,https://api.spotify.com/v1/tracks/2LCJEUpAFLETtWCCcA4VKv,https://api.spotify.com/v1/audio-analysis/2LCJEUpAFLETtWCCcA4VKv,230769,5,3020,"['background music', 'focus']",54
0,0.225,0.215,0,-17.989,1,0.0374,0.918,0.896,0.113,0.0357,69.781,audio_features,6xIl1x7mWago7qpDn5tKfA,spotify:track:6xIl1x7mWago7qpDn5tKfA,https://api.spotify.com/v1/tracks/6xIl1x7mWago7qpDn5tKfA,https://api.spotify.com/v1/audio-analysis/6xIl1x7mWago7qpDn5tKfA,165000,4,406,['sleep'],52
0,0.507,0.0645,0,-24.972,1,0.0307,0.955,0.926,0.0898,0.0382,100.983,audio_features,3nfo4XNg7pyQLmHppIRANv,spotify:track:3nfo4XNg7pyQLmHppIRANv,https://api.spotify.com/v1/tracks/3nfo4XNg7pyQLmHppIRANv,https://api.spotify.com/v1/audio-analysis/3nfo4XNg7pyQLmHppIRANv,252006,4,144,[],34
0,0.284,0.179,4,-17.185,1,0.0392,0.852,0.941,0.115,0.0357,129.875,audio_features,7EOou80jtKNv4t6P5ZYp1h,spotify:track:7EOou80jtKNv4t6P5ZYp1h,https://api.spotify.com/v1/tracks/7EOou80jtKNv4t6P5ZYp1h,https://api.spotify.com/v1/audio-analysis/7EOou80jtKNv4t6P5ZYp1h,230323,4,187,[],39
0,0.0929,0.0455,0,-24.381,1,0.0469,0.962,0.967,0.108,0.0338,165.182,audio_features,3fPDwXNYVnj3ROLieCtOGR,spotify:track:3fPDwXNYVnj3ROLieCtOGR,https://api.spotify.com/v1/tracks/3fPDwXNYVnj3ROLieCtOGR,https://api.spotify.com/v1/audio-analysis/3fPDwXNYVnj3ROLieCtOGR,196667,4,305,[],47
0,0.193,0.0453,7,-26.219,1,0.0577,0.952,0.961,0.104,0.119,67.675,audio_features,55EbjQa4Th0gmzKQdSnMrw,spotify:track:55EbjQa4Th0gmzKQdSnMrw,https://api.spotify.com/v1/tracks/55EbjQa4Th0gmzKQdSnMrw,https://api.spotify.com/v1/audio-analysis/55EbjQa4Th0gmzKQdSnMrw,247258,4,2948,['background music'],56
0,0.0845,0.161,8,-21.986,1,0.0484,0.789,0.685,0.0767,0.0339,47.714,audio_features,5qndjKZTvJBodDiHSPFo55,spotify:track:5qndjKZTvJBodDiHSPFo55,https://api.spotify.com/v1/tracks/5qndjKZTvJBodDiHSPFo55,https://api.spotify.com/v1/audio-analysis/5qndjKZTvJBodDiHSPFo55,189025,4,410,['background music'],44
0,0.249,0.408,0,-11.078,1,0.0322,0.916,0.838,0.226,0.052,77.922,audio_features,5OxLsoveEfCtK2M3CuqCd7,spotify:track:5OxLsoveEfCtK2M3CuqCd7,https://api.spotify.com/v1/tracks/5OxLsoveEfCtK2M3CuqCd7,https://api.spotify.com/v1/audio-analysis/5OxLsoveEfCtK2M3CuqCd7,250934,4,3762,"['atmosphere', 'background music', 'focus']",52
0,0.298,0.0297,9,-18.538,1,0.0428,0.967,0.937,0.0927,0.132,75.84,audio_features,76aOwjgXrk9f8SPhDcLXWz,spotify:track:76aOwjgXrk9f8SPhDcLXWz,https://api.spotify.com/v1/tracks/76aOwjgXrk9f8SPhDcLXWz,https://api.spotify.com/v1/audio-analysis/76aOwjgXrk9f8SPhDcLXWz,140829,4,2,[],34
0,0.12,0.0585,3,-27.623,1,0.0383,0.696,0.939,0.11,0.0397,78.662,audio_features,1aa3A3F6b5FZFtXAhtrybK,spotify:track:1aa3A3F6b5FZFtXAhtrybK,https://api.spotify.com/v1/tracks/1aa3A3F6b5FZFtXAhtrybK,https://api.spotify.com/v1/audio-analysis/1aa3A3F6b5FZFtXAhtrybK,184642,5,3545,"['background music', 'focus']",48
0,0.082,0.0782,0,-22.579,1,0.0368,0.981,0.926,0.107,0.0369,76.787,audio_features,7BQDfK8Emfh80YJuvoGrb4,spotify:track:7BQDfK8Emfh80YJuvoGrb4,https://api.spotify.com/v1/tracks/7BQDfK8Emfh80YJuvoGrb4,https://api.spotify.com/v1/audio-analysis/7BQDfK8Emfh80YJuvoGrb4,160393,4,923,['background music'],51
0,0.183,0.0225,8,-27.648,1,0.0387,0.9,0.939,0.114,0.0302,70.547,audio_features,1S7ulK4PlPK3KvOWrAq0PG,spotify:track:1S7ulK4PlPK3KvOWrAq0PG,https://api.spotify.com/v1/tracks/1S7ulK4PlPK3KvOWrAq0PG,https://api.spotify.com/v1/audio-analysis/1S7ulK4PlPK3KvOWrAq0PG,155172,4,692,['background music'],45
0,0.453,0.187,2,-15.713,1,0.0292,0.976,0.934,0.0709,0.189,72.011,audio_features,2IrPTNvYOoR92JZoNz79N2,spotify:track:2IrPTNvYOoR92JZoNz79N2,https://api.spotify.com/v1/tracks/2IrPTNvYOoR92JZoNz79N2,https://api.spotify.com/v1/audio-analysis/2IrPTNvYOoR92JZoNz79N2,226543,4,1464,[],46
0,0.258,0.179,7,-19.503,1,0.0392,0.937,0.975,0.202,0.0392,125.865,audio_features,4BSKw235eGI3usi9hVXv1n,spotify:track:4BSKw235eGI3usi9hVXv1n,https://api.spotify.com/v1/tracks/4BSKw235eGI3usi9hVXv1n,https://api.spotify.com/v1/audio-analysis/4BSKw235eGI3usi9hVXv1n,188185,4,6638,"['background music', 'calming instrumental', 'focus']",57
0,0.223,0.00293,10,-40.279,1,0.04,0.987,0.938,0.0948,0.375,59.193,audio_features,1skdG0IokRBAJGHylNqMck,spotify:track:1skdG0IokRBAJGHylNqMck,https://api.spotify.com/v1/tracks/1skdG0IokRBAJGHylNqMck,https://api.spotify.com/v1/audio-analysis/1skdG0IokRBAJGHylNqMck,155000,4,881,"['background music', 'calming instrumental']",52
0,0.243,0.123,8,-20.642,1,0.0421,0.976,0.879,0.176,0.0501,111.435,audio_features,5huIzPcRJkbL7UyyzViQPU,spotify:track:5huIzPcRJkbL7UyyzViQPU,https://api.spotify.com/v1/tracks/5huIzPcRJkbL7UyyzViQPU,https://api.spotify.com/v1/audio-analysis/5huIzPcRJkbL7UyyzViQPU,154246,3,3117,"['atmosphere', 'background music', 'focus']",48
0,0.211,0.0325,3,-21.59,0,0.0337,0.973,0.907,0.103,0.0486,160.992,audio_features,2kYSO6JCH0Nboi3QSOWhBe,spotify:track:2kYSO6JCH0Nboi3QSOWhBe,https://api.spotify.com/v1/tracks/2kYSO6JCH0Nboi3QSOWhBe,https://api.spotify.com/v1/audio-analysis/2kYSO6JCH0Nboi3QSOWhBe,183202,5,1311,['atmosphere'],44
