,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_followers,artist_genres,artist_popularity
0,0.419,0.938,10,-4.072,0,0.0773,0.0017,3.38e-05,0.323,0.367,174.881,audio_features,3vYlBNJedUVRhFgOPHPSdw,spotify:track:3vYlBNJedUVRhFgOPHPSdw,https://api.spotify.com/v1/tracks/3vYlBNJedUVRhFgOPHPSdw,https://api.spotify.com/v1/audio-analysis/3vYlBNJedUVRhFgOPHPSdw,192086,4,275321,"['dance pop', 'dancefloor dnb', 'drum and bass', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",67
0,0.652,0.797,11,-4.78,0,0.0505,0.168,1.48e-06,0.339,0.358,107.002,audio_features,0xHeGspdxuVIm49iNXDO2u,spotify:track:0xHeGspdxuVIm49iNXDO2u,https://api.spotify.com/v1/tracks/0xHeGspdxuVIm49iNXDO2u,https://api.spotify.com/v1/audio-analysis/0xHeGspdxuVIm49iNXDO2u,177538,4,148498,['future funk'],65
0,0.725,0.656,3,-6.369,1,0.274,0.0324,0.000688,0.173,0.482,115.017,audio_features,4D7emHjofR0gcO9VxSoShw,spotify:track:4D7emHjofR0gcO9VxSoShw,https://api.spotify.com/v1/tracks/4D7emHjofR0gcO9VxSoShw,https://api.spotify.com/v1/audio-analysis/4D7emHjofR0gcO9VxSoShw,166320,4,17909,"['electropop', 'nyc pop', 'pop']",59
0,0.688,0.75,10,-6.972,0,0.0449,0.188,1.36e-05,0.13,0.731,130.056,audio_features,45V1ecZYho2lT3VOTuGlXL,spotify:track:45V1ecZYho2lT3VOTuGlXL,https://api.spotify.com/v1/tracks/45V1ecZYho2lT3VOTuGlXL,https://api.spotify.com/v1/audio-analysis/45V1ecZYho2lT3VOTuGlXL,163521,4,105358,"['deep euro house', 'tropical house']",64
0,0.722,0.875,10,-8.111,1,0.0367,0.0103,0.179,0.0906,0.172,127.988,audio_features,60XMrQr1Q54t9F7obw4cul,spotify:track:60XMrQr1Q54t9F7obw4cul,https://api.spotify.com/v1/tracks/60XMrQr1Q54t9F7obw4cul,https://api.spotify.com/v1/audio-analysis/60XMrQr1Q54t9F7obw4cul,307508,3,77249,"['deep euro house', 'electronica', 'organic house', 'tech house', 'tropical house']",57
0,0.8,0.659,7,-5.099,1,0.0621,0.162,0.00429,0.219,0.64,122.071,audio_features,1nyn3xHHFhTNBvKXROeaAU,spotify:track:1nyn3xHHFhTNBvKXROeaAU,https://api.spotify.com/v1/tracks/1nyn3xHHFhTNBvKXROeaAU,https://api.spotify.com/v1/audio-analysis/1nyn3xHHFhTNBvKXROeaAU,138889,4,3259,[],53
0,0.879,0.684,11,-6.594,0,0.204,0.000197,0.374,0.0643,0.663,126.963,audio_features,7wQ5snJM6OBnGaYWg4k82a,spotify:track:7wQ5snJM6OBnGaYWg4k82a,https://api.spotify.com/v1/tracks/7wQ5snJM6OBnGaYWg4k82a,https://api.spotify.com/v1/audio-analysis/7wQ5snJM6OBnGaYWg4k82a,241890,4,19241,"['deep groove house', 'dutch house', 'house']",55
0,0.879,0.657,1,-7.93,1,0.0488,0.157,0.735,0.0828,0.693,124.972,audio_features,6YJB9ZBHO5SJMRUZx5V0v7,spotify:track:6YJB9ZBHO5SJMRUZx5V0v7,https://api.spotify.com/v1/tracks/6YJB9ZBHO5SJMRUZx5V0v7,https://api.spotify.com/v1/audio-analysis/6YJB9ZBHO5SJMRUZx5V0v7,224640,4,526,[],31
0,0.6,0.884,5,-5.96,1,0.0321,0.00283,0.829,0.195,0.479,123.024,audio_features,0LecFafK6J9Zd7fqQbZxc9,spotify:track:0LecFafK6J9Zd7fqQbZxc9,https://api.spotify.com/v1/tracks/0LecFafK6J9Zd7fqQbZxc9,https://api.spotify.com/v1/audio-analysis/0LecFafK6J9Zd7fqQbZxc9,180838,4,749415,"['new french touch', 'pop dance', 'tropical house']",75
0,0.679,0.724,1,-7.072,1,0.0264,0.0567,0.927,0.109,0.656,121.013,audio_features,5zovKjLDqO0IOPNhikRdDw,spotify:track:5zovKjLDqO0IOPNhikRdDw,https://api.spotify.com/v1/tracks/5zovKjLDqO0IOPNhikRdDw,https://api.spotify.com/v1/audio-analysis/5zovKjLDqO0IOPNhikRdDw,161356,4,846173,"['edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",71
0,0.669,0.919,5,-6.482,0,0.0591,0.0322,0.00096,0.296,0.727,122.994,audio_features,2Z7RgSON0rbQjvHLaJCZ9i,spotify:track:2Z7RgSON0rbQjvHLaJCZ9i,https://api.spotify.com/v1/tracks/2Z7RgSON0rbQjvHLaJCZ9i,https://api.spotify.com/v1/audio-analysis/2Z7RgSON0rbQjvHLaJCZ9i,193908,4,456115,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",76
0,0.669,0.979,7,-2.07,0,0.0997,0.032,0.208,0.293,0.534,128.019,audio_features,32aKImKoiukzUxnWENXJXb,spotify:track:32aKImKoiukzUxnWENXJXb,https://api.spotify.com/v1/tracks/32aKImKoiukzUxnWENXJXb,https://api.spotify.com/v1/audio-analysis/32aKImKoiukzUxnWENXJXb,159404,4,753091,"['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive house', 'trance']",70
0,0.523,0.829,0,-3.241,1,0.0494,0.0126,1.86e-06,0.105,0.318,128.064,audio_features,0XXhVOj4U6YYaXQp4uswGT,spotify:track:0XXhVOj4U6YYaXQp4uswGT,https://api.spotify.com/v1/tracks/0XXhVOj4U6YYaXQp4uswGT,https://api.spotify.com/v1/audio-analysis/0XXhVOj4U6YYaXQp4uswGT,193125,4,673114,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",66
0,0.617,0.83,2,-6.139,1,0.0531,0.0144,0.718,0.687,0.104,132.017,audio_features,4lvv4prfWf6bSMg54vOtWO,spotify:track:4lvv4prfWf6bSMg54vOtWO,https://api.spotify.com/v1/tracks/4lvv4prfWf6bSMg54vOtWO,https://api.spotify.com/v1/audio-analysis/4lvv4prfWf6bSMg54vOtWO,278849,4,87361,['dark techno'],58
0,0.825,0.531,11,-12.354,0,0.11,2.79e-05,0.899,0.0939,0.268,124.996,audio_features,0HpX5K49KxO7HrtWcwGou3,spotify:track:0HpX5K49KxO7HrtWcwGou3,https://api.spotify.com/v1/tracks/0HpX5K49KxO7HrtWcwGou3,https://api.spotify.com/v1/audio-analysis/0HpX5K49KxO7HrtWcwGou3,493440,4,828145,"['german house', 'german techno', 'high-tech minimal', 'minimal techno', 'tech house']",68
0,0.693,0.975,1,-5.681,1,0.0515,0.000603,0.871,0.0637,0.394,124.985,audio_features,4xdyhJzLpW6o1Z4DWpRnK2,spotify:track:4xdyhJzLpW6o1Z4DWpRnK2,https://api.spotify.com/v1/tracks/4xdyhJzLpW6o1Z4DWpRnK2,https://api.spotify.com/v1/audio-analysis/4xdyhJzLpW6o1Z4DWpRnK2,203520,4,14909,"['brostep', 'deep groove house', 'pop edm']",56
0,0.639,0.76,6,-9.777,0,0.0333,0.055,0.889,0.137,0.289,122.995,audio_features,6OrYC6oohSavGMJnPBlH2f,spotify:track:6OrYC6oohSavGMJnPBlH2f,https://api.spotify.com/v1/tracks/6OrYC6oohSavGMJnPBlH2f,https://api.spotify.com/v1/audio-analysis/6OrYC6oohSavGMJnPBlH2f,240122,4,206368,"['australian dance', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",56
0,0.484,0.93,10,-4.46,0,0.0487,0.0443,0.487,0.166,0.128,138.079,audio_features,2kQvw0jH3JKKWVBccDPK9Y,spotify:track:2kQvw0jH3JKKWVBccDPK9Y,https://api.spotify.com/v1/tracks/2kQvw0jH3JKKWVBccDPK9Y,https://api.spotify.com/v1/audio-analysis/2kQvw0jH3JKKWVBccDPK9Y,210435,4,1517774,"['big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'slap house', 'tropical house']",74
0,0.636,0.826,10,-2.691,1,0.0382,0.0181,0.0533,0.0785,0.0353,126.024,audio_features,5yo9aAVvgiINP2lowSXP5Y,spotify:track:5yo9aAVvgiINP2lowSXP5Y,https://api.spotify.com/v1/tracks/5yo9aAVvgiINP2lowSXP5Y,https://api.spotify.com/v1/audio-analysis/5yo9aAVvgiINP2lowSXP5Y,165000,4,257420,"['belgian edm', 'brazilian edm', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'slap house', 'tropical house']",69
0,0.463,0.857,4,-7.061,0,0.0476,0.353,0.0779,0.339,0.573,123.803,audio_features,2UobzZv0qAgAsz01YGHVxg,spotify:track:2UobzZv0qAgAsz01YGHVxg,https://api.spotify.com/v1/tracks/2UobzZv0qAgAsz01YGHVxg,https://api.spotify.com/v1/audio-analysis/2UobzZv0qAgAsz01YGHVxg,148750,4,1773,[],58
0,0.732,0.787,5,-6.674,0,0.0441,0.0136,0.172,0.442,0.28,127.01,audio_features,6SoGQrTkJ8YyC5UBeahOJh,spotify:track:6SoGQrTkJ8YyC5UBeahOJh,https://api.spotify.com/v1/tracks/6SoGQrTkJ8YyC5UBeahOJh,https://api.spotify.com/v1/audio-analysis/6SoGQrTkJ8YyC5UBeahOJh,200750,4,30984,"['bass house', 'deep groove house', 'house']",52
0,0.728,0.887,0,-6.315,1,0.258,0.00047,0.0625,0.118,0.588,125.073,audio_features,4FvJTqvTXr0e4reHF6CKH8,spotify:track:4FvJTqvTXr0e4reHF6CKH8,https://api.spotify.com/v1/tracks/4FvJTqvTXr0e4reHF6CKH8,https://api.spotify.com/v1/audio-analysis/4FvJTqvTXr0e4reHF6CKH8,218880,4,1073,[],35
0,0.736,0.691,9,-8.621,0,0.0359,0.0901,0.000667,0.126,0.206,124.024,audio_features,6mwFutyTcSjrWHDGxPCZsU,spotify:track:6mwFutyTcSjrWHDGxPCZsU,https://api.spotify.com/v1/tracks/6mwFutyTcSjrWHDGxPCZsU,https://api.spotify.com/v1/audio-analysis/6mwFutyTcSjrWHDGxPCZsU,207750,4,57115,"['circuit', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",60
0,0.762,0.932,1,-5.285,1,0.0516,0.354,0.432,0.496,0.757,129.99,audio_features,1JnlpPaMACqbAzuo5xbZR4,spotify:track:1JnlpPaMACqbAzuo5xbZR4,https://api.spotify.com/v1/tracks/1JnlpPaMACqbAzuo5xbZR4,https://api.spotify.com/v1/audio-analysis/1JnlpPaMACqbAzuo5xbZR4,168000,4,10480,"['bmore', 'electronic trap', 'jersey club', 'vapor house', 'vogue']",51
0,0.551,0.932,9,-4.794,1,0.0335,0.000687,0.203,0.11,0.547,125.016,audio_features,2CuAhhmXRqvWPTEDNTh6mk,spotify:track:2CuAhhmXRqvWPTEDNTh6mk,https://api.spotify.com/v1/tracks/2CuAhhmXRqvWPTEDNTh6mk,https://api.spotify.com/v1/audio-analysis/2CuAhhmXRqvWPTEDNTh6mk,222720,4,2460,[],42
0,0.733,0.723,10,-7.368,0,0.0412,0.0369,0.00649,0.126,0.489,124.019,audio_features,5kWI5hanaBhpPLAYJkXEH0,spotify:track:5kWI5hanaBhpPLAYJkXEH0,https://api.spotify.com/v1/tracks/5kWI5hanaBhpPLAYJkXEH0,https://api.spotify.com/v1/audio-analysis/5kWI5hanaBhpPLAYJkXEH0,218710,4,15619,['brazilian edm'],56
0,0.726,0.793,6,-8.714,0,0.0465,0.0596,4.39e-05,0.166,0.788,123.001,audio_features,0QQszf5L9ffKrFcQMySv14,spotify:track:0QQszf5L9ffKrFcQMySv14,https://api.spotify.com/v1/tracks/0QQszf5L9ffKrFcQMySv14,https://api.spotify.com/v1/audio-analysis/0QQszf5L9ffKrFcQMySv14,144878,4,657,[],34
0,0.828,0.539,2,-9.953,1,0.189,0.148,0.202,0.252,0.426,125.977,audio_features,6Ll9s4IIjhpBBCwAnzboSP,spotify:track:6Ll9s4IIjhpBBCwAnzboSP,https://api.spotify.com/v1/tracks/6Ll9s4IIjhpBBCwAnzboSP,https://api.spotify.com/v1/audio-analysis/6Ll9s4IIjhpBBCwAnzboSP,154299,4,198079,['brazilian edm'],62
0,0.695,0.718,1,-5.04,1,0.035,0.00395,0.129,0.135,0.698,124.984,audio_features,1A28oPv3mlaIPzMz72a6Ak,spotify:track:1A28oPv3mlaIPzMz72a6Ak,https://api.spotify.com/v1/tracks/1A28oPv3mlaIPzMz72a6Ak,https://api.spotify.com/v1/audio-analysis/1A28oPv3mlaIPzMz72a6Ak,153600,4,18921,"['bass house', 'electro house']",42
0,0.702,0.745,1,-7.252,1,0.0901,0.149,0.633,0.114,0.417,100.0,audio_features,0Ez3g4uT8NLP9vDykop6ol,spotify:track:0Ez3g4uT8NLP9vDykop6ol,https://api.spotify.com/v1/tracks/0Ez3g4uT8NLP9vDykop6ol,https://api.spotify.com/v1/audio-analysis/0Ez3g4uT8NLP9vDykop6ol,225638,4,19725,"['canadian electronic', 'dark clubbing']",51
0,0.643,0.529,0,-9.35,1,0.0333,0.000442,0.609,0.0656,0.324,127.984,audio_features,4tr0FrIQmGWEZgYxukzO2x,spotify:track:4tr0FrIQmGWEZgYxukzO2x,https://api.spotify.com/v1/tracks/4tr0FrIQmGWEZgYxukzO2x,https://api.spotify.com/v1/audio-analysis/4tr0FrIQmGWEZgYxukzO2x,260637,4,1936,['experimental techno'],26
0,0.658,0.783,8,-5.075,0,0.0765,0.0142,7.49e-05,0.0525,0.832,110.009,audio_features,1Y6WOSXsMsMwM1YqQT3wfE,spotify:track:1Y6WOSXsMsMwM1YqQT3wfE,https://api.spotify.com/v1/tracks/1Y6WOSXsMsMwM1YqQT3wfE,https://api.spotify.com/v1/audio-analysis/1Y6WOSXsMsMwM1YqQT3wfE,169636,4,12390,['vapor twitch'],42
0,0.669,0.96,4,-8.295,0,0.0644,0.0813,0.841,0.073,0.543,142.993,audio_features,24ozVghqlUs0o5lV2v0lSY,spotify:track:24ozVghqlUs0o5lV2v0lSY,https://api.spotify.com/v1/tracks/24ozVghqlUs0o5lV2v0lSY,https://api.spotify.com/v1/audio-analysis/24ozVghqlUs0o5lV2v0lSY,342468,4,203,[],23
0,0.594,0.908,9,-6.594,0,0.0405,0.0506,0.883,0.218,0.0901,126.007,audio_features,3R7xOvmZCf2wfZ5wES1b7v,spotify:track:3R7xOvmZCf2wfZ5wES1b7v,https://api.spotify.com/v1/tracks/3R7xOvmZCf2wfZ5wES1b7v,https://api.spotify.com/v1/audio-analysis/3R7xOvmZCf2wfZ5wES1b7v,222875,4,905,[],40
0,0.756,0.416,2,-9.799,1,0.159,0.654,0.858,0.173,0.403,121.966,audio_features,65WxintbjsESKlBJBlyGzK,spotify:track:65WxintbjsESKlBJBlyGzK,https://api.spotify.com/v1/tracks/65WxintbjsESKlBJBlyGzK,https://api.spotify.com/v1/audio-analysis/65WxintbjsESKlBJBlyGzK,241125,4,86141,"['edm', 'electropop', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",64
0,0.515,0.682,2,-6.724,0,0.0462,0.258,2.67e-06,0.172,0.378,95.986,audio_features,77ThGWtKLzRLtcLUxJ8ONd,spotify:track:77ThGWtKLzRLtcLUxJ8ONd,https://api.spotify.com/v1/tracks/77ThGWtKLzRLtcLUxJ8ONd,https://api.spotify.com/v1/audio-analysis/77ThGWtKLzRLtcLUxJ8ONd,176613,4,545190,"['art pop', 'canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",60
0,0.614,0.715,10,-7.038,0,0.0385,0.456,0.846,0.109,0.569,119.998,audio_features,0dF4YiBOZK45rPynM4No12,spotify:track:0dF4YiBOZK45rPynM4No12,https://api.spotify.com/v1/tracks/0dF4YiBOZK45rPynM4No12,https://api.spotify.com/v1/audio-analysis/0dF4YiBOZK45rPynM4No12,235333,4,6365,['vapor twitch'],46
0,0.619,0.184,9,-12.242,0,0.0324,0.651,0.847,0.134,0.389,146.338,audio_features,2TgTGJyiWf1ptW5g3QG938,spotify:track:2TgTGJyiWf1ptW5g3QG938,https://api.spotify.com/v1/tracks/2TgTGJyiWf1ptW5g3QG938,https://api.spotify.com/v1/audio-analysis/2TgTGJyiWf1ptW5g3QG938,274973,4,352533,"['bleep techno', 'downtempo', 'electronica', 'nu jazz', 'trip hop', 'turntablism']",61
0,0.466,0.465,4,-9.144,0,0.0285,0.021,0.155,0.0906,0.0787,90.014,audio_features,5UIV85ShzDH73KRAqPGDRp,spotify:track:5UIV85ShzDH73KRAqPGDRp,https://api.spotify.com/v1/tracks/5UIV85ShzDH73KRAqPGDRp,https://api.spotify.com/v1/audio-analysis/5UIV85ShzDH73KRAqPGDRp,232000,4,138530,"['downtempo bass', 'electra', 'vapor twitch']",58
0,0.658,0.662,2,-9.836,1,0.0333,0.242,0.00954,0.156,0.148,125.015,audio_features,4oxWMQjQLpDZ3UOS0km3JB,spotify:track:4oxWMQjQLpDZ3UOS0km3JB,https://api.spotify.com/v1/tracks/4oxWMQjQLpDZ3UOS0km3JB,https://api.spotify.com/v1/audio-analysis/4oxWMQjQLpDZ3UOS0km3JB,354043,4,3331,['haitian dance'],43
0,0.662,0.945,8,-5.306,0,0.0468,0.0107,0.311,0.541,0.819,125.988,audio_features,3KYgsHPXp1pOywoYkUmh6k,spotify:track:3KYgsHPXp1pOywoYkUmh6k,https://api.spotify.com/v1/tracks/3KYgsHPXp1pOywoYkUmh6k,https://api.spotify.com/v1/audio-analysis/3KYgsHPXp1pOywoYkUmh6k,196500,4,25157,['mexican edm'],52
0,0.811,0.684,7,-8.512,1,0.063,0.00435,0.914,0.0368,0.65,122.008,audio_features,4MBi2Nry64OPYJQXFL5Vqa,spotify:track:4MBi2Nry64OPYJQXFL5Vqa,https://api.spotify.com/v1/tracks/4MBi2Nry64OPYJQXFL5Vqa,https://api.spotify.com/v1/audio-analysis/4MBi2Nry64OPYJQXFL5Vqa,552787,4,43032,"['organic house', 'tech house']",49
0,0.714,0.888,6,-8.547,0,0.0429,0.0139,0.684,0.235,0.12,121.99,audio_features,60I0dA7p4sWt2Ha4X6ZmZs,spotify:track:60I0dA7p4sWt2Ha4X6ZmZs,https://api.spotify.com/v1/tracks/60I0dA7p4sWt2Ha4X6ZmZs,https://api.spotify.com/v1/audio-analysis/60I0dA7p4sWt2Ha4X6ZmZs,279436,4,13330,['progressive house'],46
0,0.62,0.795,3,-7.366,0,0.0307,0.0166,0.854,0.355,0.289,129.989,audio_features,2iuIrNkJyuy8NIRGQSahNY,spotify:track:2iuIrNkJyuy8NIRGQSahNY,https://api.spotify.com/v1/tracks/2iuIrNkJyuy8NIRGQSahNY,https://api.spotify.com/v1/audio-analysis/2iuIrNkJyuy8NIRGQSahNY,217890,4,5170,"['house', 'uk house']",47
0,0.724,0.689,2,-6.767,1,0.0443,0.00247,0.489,0.127,0.305,124.009,audio_features,1nVjxGlp2EnGwsdnp8kQOo,spotify:track:1nVjxGlp2EnGwsdnp8kQOo,https://api.spotify.com/v1/tracks/1nVjxGlp2EnGwsdnp8kQOo,https://api.spotify.com/v1/audio-analysis/1nVjxGlp2EnGwsdnp8kQOo,240968,4,3576,['ukrainian electronic'],37
0,0.447,0.503,5,-9.881,1,0.0376,0.0839,0.54,0.132,0.243,111.995,audio_features,2tJRIQ2jTFB5qDHt4UqB2Q,spotify:track:2tJRIQ2jTFB5qDHt4UqB2Q,https://api.spotify.com/v1/tracks/2tJRIQ2jTFB5qDHt4UqB2Q,https://api.spotify.com/v1/audio-analysis/2tJRIQ2jTFB5qDHt4UqB2Q,211375,4,3783,"['indie electropop', 'vapor soul']",44
0,0.701,0.772,10,-10.93,0,0.121,0.000929,0.9,0.366,0.28,142.038,audio_features,2Z7amFYcnroyrAS8ZNVSDa,spotify:track:2Z7amFYcnroyrAS8ZNVSDa,https://api.spotify.com/v1/tracks/2Z7amFYcnroyrAS8ZNVSDa,https://api.spotify.com/v1/audio-analysis/2Z7amFYcnroyrAS8ZNVSDa,271163,4,562,[],33
0,0.362,0.579,7,-6.724,0,0.169,0.163,0.00229,0.35,0.379,83.819,audio_features,4nQnhWKlbBkfVwZBGozNnQ,spotify:track:4nQnhWKlbBkfVwZBGozNnQ,https://api.spotify.com/v1/tracks/4nQnhWKlbBkfVwZBGozNnQ,https://api.spotify.com/v1/audio-analysis/4nQnhWKlbBkfVwZBGozNnQ,185714,4,13905,"['future bass', 'gaming edm', 'vapor twitch']",48
0,0.483,0.777,1,-4.867,0,0.0886,0.015,0.00905,0.134,0.193,110.58,audio_features,3GC4bcTbJoOmg4VC187pkf,spotify:track:3GC4bcTbJoOmg4VC187pkf,https://api.spotify.com/v1/tracks/3GC4bcTbJoOmg4VC187pkf,https://api.spotify.com/v1/audio-analysis/3GC4bcTbJoOmg4VC187pkf,164819,5,1874,[],42
0,0.679,0.831,4,-6.633,1,0.194,0.247,8.25e-06,0.217,0.787,155.041,audio_features,5IPNnqPAvdVEcYanVKihca,spotify:track:5IPNnqPAvdVEcYanVKihca,https://api.spotify.com/v1/tracks/5IPNnqPAvdVEcYanVKihca,https://api.spotify.com/v1/audio-analysis/5IPNnqPAvdVEcYanVKihca,213677,4,1915,[],35
0,0.777,0.592,11,-8.806,1,0.0621,0.635,0.127,0.105,0.718,107.955,audio_features,1hLk6aaQfjmahilqfbPgc9,spotify:track:1hLk6aaQfjmahilqfbPgc9,https://api.spotify.com/v1/tracks/1hLk6aaQfjmahilqfbPgc9,https://api.spotify.com/v1/audio-analysis/1hLk6aaQfjmahilqfbPgc9,249881,4,2295,[],44
