,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_followers,artist_genres,artist_popularity
0,0.697,0.912,9,-5.486,0,0.0854,0.133,0.0511,0.422,0.564,109.979,audio_features,2rMBpAO4Nyb80MriqR0GuV,spotify:track:2rMBpAO4Nyb80MriqR0GuV,https://api.spotify.com/v1/tracks/2rMBpAO4Nyb80MriqR0GuV,https://api.spotify.com/v1/audio-analysis/2rMBpAO4Nyb80MriqR0GuV,194093,4,9079,[],31
0,0.712,0.709,7,-4.144,1,0.0271,0.242,6.86e-06,0.188,0.962,90.037,audio_features,3eP5an9ETzZjFBKdGmwOUK,spotify:track:3eP5an9ETzZjFBKdGmwOUK,https://api.spotify.com/v1/tracks/3eP5an9ETzZjFBKdGmwOUK,https://api.spotify.com/v1/audio-analysis/3eP5an9ETzZjFBKdGmwOUK,195693,4,166536,['jam band'],58
0,0.53,0.814,5,-4.981,0,0.0494,0.0541,0.0,0.42,0.285,153.975,audio_features,4hJnBBNQ4uvVnmNDR6hcns,spotify:track:4hJnBBNQ4uvVnmNDR6hcns,https://api.spotify.com/v1/tracks/4hJnBBNQ4uvVnmNDR6hcns,https://api.spotify.com/v1/audio-analysis/4hJnBBNQ4uvVnmNDR6hcns,163636,4,456,[],29
0,0.521,0.887,7,-4.474,1,0.0375,0.0228,4.04e-05,0.198,0.739,87.047,audio_features,6bNhMOHw8kGRHw9lVbLRme,spotify:track:6bNhMOHw8kGRHw9lVbLRme,https://api.spotify.com/v1/tracks/6bNhMOHw8kGRHw9lVbLRme,https://api.spotify.com/v1/audio-analysis/6bNhMOHw8kGRHw9lVbLRme,202908,4,17506,"['modern alternative rock', 'modern blues', 'modern blues rock', 'modern hard rock']",47
0,0.725,0.6,1,-8.296,1,0.0397,0.0718,0.000289,0.198,0.667,84.02,audio_features,5UOyPqtOZwwwGIyp375MyE,spotify:track:5UOyPqtOZwwwGIyp375MyE,https://api.spotify.com/v1/tracks/5UOyPqtOZwwwGIyp375MyE,https://api.spotify.com/v1/audio-analysis/5UOyPqtOZwwwGIyp375MyE,191933,4,79529,"['blues rock', 'country rock', 'deep new americana', 'electric blues', 'funk', 'jam band', 'modern blues', 'modern blues rock', 'new americana', 'roots rock', 'southern rock']",53
0,0.586,0.8,2,-6.358,1,0.0609,0.047,0.00187,0.186,0.661,88.287,audio_features,4QDU4Wr9Jp0CRV2SaslhGv,spotify:track:4QDU4Wr9Jp0CRV2SaslhGv,https://api.spotify.com/v1/tracks/4QDU4Wr9Jp0CRV2SaslhGv,https://api.spotify.com/v1/audio-analysis/4QDU4Wr9Jp0CRV2SaslhGv,196843,4,41361,"['deep new americana', 'indie folk', 'modern blues rock', 'new americana']",50
0,0.495,0.71,2,-8.533,1,0.0486,0.275,0.0171,0.195,0.495,153.617,audio_features,3n8HMjq9XEllt8kyD1JGBy,spotify:track:3n8HMjq9XEllt8kyD1JGBy,https://api.spotify.com/v1/tracks/3n8HMjq9XEllt8kyD1JGBy,https://api.spotify.com/v1/audio-analysis/3n8HMjq9XEllt8kyD1JGBy,183187,4,16537,"['lo star', 'modern blues rock']",40
0,0.511,0.868,7,-5.749,1,0.0362,0.288,0.000172,0.344,0.868,106.841,audio_features,3pDYH1sM23pIPU9JIqiTjT,spotify:track:3pDYH1sM23pIPU9JIqiTjT,https://api.spotify.com/v1/tracks/3pDYH1sM23pIPU9JIqiTjT,https://api.spotify.com/v1/audio-analysis/3pDYH1sM23pIPU9JIqiTjT,188000,4,72788,"['blues rock', 'deep new americana', 'funk', 'modern blues', 'modern blues rock', 'new americana', 'punk blues', 'soul']",48
0,0.354,0.689,0,-3.504,1,0.0385,0.16,0.0,0.14,0.41,137.444,audio_features,2YeFuzgYgqj9b7IiUUmSbw,spotify:track:2YeFuzgYgqj9b7IiUUmSbw,https://api.spotify.com/v1/tracks/2YeFuzgYgqj9b7IiUUmSbw,https://api.spotify.com/v1/audio-analysis/2YeFuzgYgqj9b7IiUUmSbw,175109,3,1292,[],33
0,0.417,0.608,8,-6.848,1,0.0339,0.213,0.0372,0.305,0.479,96.842,audio_features,5ZAhCwTNmmcQTFB6GX1DCR,spotify:track:5ZAhCwTNmmcQTFB6GX1DCR,https://api.spotify.com/v1/tracks/5ZAhCwTNmmcQTFB6GX1DCR,https://api.spotify.com/v1/audio-analysis/5ZAhCwTNmmcQTFB6GX1DCR,181286,3,1964,"['bergen indie', 'modern blues rock']",23
0,0.799,0.917,4,-3.235,0,0.136,0.143,6.06e-05,0.331,0.728,104.1,audio_features,4Pt6kY4Q9wxiFj9QJspC1g,spotify:track:4Pt6kY4Q9wxiFj9QJspC1g,https://api.spotify.com/v1/tracks/4Pt6kY4Q9wxiFj9QJspC1g,https://api.spotify.com/v1/audio-analysis/4Pt6kY4Q9wxiFj9QJspC1g,147904,4,18100,"['memphis americana', 'modern blues', 'modern blues rock', 'soul blues']",40
0,0.741,0.789,2,-4.733,1,0.0594,0.183,0.000824,0.162,0.863,95.986,audio_features,7G6oI8xoGa62LGvE2xjtfP,spotify:track:7G6oI8xoGa62LGvE2xjtfP,https://api.spotify.com/v1/tracks/7G6oI8xoGa62LGvE2xjtfP,https://api.spotify.com/v1/audio-analysis/7G6oI8xoGa62LGvE2xjtfP,220960,4,166536,['jam band'],58
0,0.77,0.676,6,-4.888,0,0.0467,0.301,2.77e-06,0.34,0.733,91.988,audio_features,03fOkmHmQKR06GvdM2AxW5,spotify:track:03fOkmHmQKR06GvdM2AxW5,https://api.spotify.com/v1/tracks/03fOkmHmQKR06GvdM2AxW5,https://api.spotify.com/v1/audio-analysis/03fOkmHmQKR06GvdM2AxW5,248478,4,3096,[],33
0,0.703,0.268,11,-12.956,0,0.0363,0.276,0.114,0.112,0.0965,98.896,audio_features,5HnCJp1xyqBUE69QG1JTd6,spotify:track:5HnCJp1xyqBUE69QG1JTd6,https://api.spotify.com/v1/tracks/5HnCJp1xyqBUE69QG1JTd6,https://api.spotify.com/v1/audio-analysis/5HnCJp1xyqBUE69QG1JTd6,188160,4,2502,[],37
0,0.67,0.554,7,-9.047,1,0.0344,0.0156,0.557,0.208,0.482,110.025,audio_features,6iy2u83vc4L95HS3JYxSQs,spotify:track:6iy2u83vc4L95HS3JYxSQs,https://api.spotify.com/v1/tracks/6iy2u83vc4L95HS3JYxSQs,https://api.spotify.com/v1/audio-analysis/6iy2u83vc4L95HS3JYxSQs,319253,4,75342,"['kc indie', 'modern blues', 'modern blues rock']",47
0,0.469,0.601,0,-10.252,1,0.15,0.23,0.0,0.151,0.16,139.771,audio_features,1LwyCWyGUsiZCBCaSNRfn1,spotify:track:1LwyCWyGUsiZCBCaSNRfn1,https://api.spotify.com/v1/tracks/1LwyCWyGUsiZCBCaSNRfn1,https://api.spotify.com/v1/audio-analysis/1LwyCWyGUsiZCBCaSNRfn1,66884,4,143697,"['bay area indie', 'funk', 'modern blues', 'modern blues rock']",50
0,0.32,0.256,10,-17.98,1,0.0445,0.64,0.862,0.112,0.191,115.011,audio_features,7JrSIPcfkWhDzxWII8Jz7V,spotify:track:7JrSIPcfkWhDzxWII8Jz7V,https://api.spotify.com/v1/tracks/7JrSIPcfkWhDzxWII8Jz7V,https://api.spotify.com/v1/audio-analysis/7JrSIPcfkWhDzxWII8Jz7V,200346,4,3603,['background music'],56
0,0.558,0.249,7,-14.715,1,0.0303,0.985,0.925,0.103,0.111,94.991,audio_features,62X7ld1sa8RHl4zRtSvfHf,spotify:track:62X7ld1sa8RHl4zRtSvfHf,https://api.spotify.com/v1/tracks/62X7ld1sa8RHl4zRtSvfHf,https://api.spotify.com/v1/audio-analysis/62X7ld1sa8RHl4zRtSvfHf,187386,4,1338,[],50
0,0.2,0.138,0,-20.417,1,0.0301,0.896,0.929,0.207,0.138,71.631,audio_features,06G5MnuMA3cLbNwjFs8zIS,spotify:track:06G5MnuMA3cLbNwjFs8zIS,https://api.spotify.com/v1/tracks/06G5MnuMA3cLbNwjFs8zIS,https://api.spotify.com/v1/audio-analysis/06G5MnuMA3cLbNwjFs8zIS,131116,4,815,['background music'],49
0,0.456,0.0195,9,-33.594,1,0.04,0.982,0.924,0.106,0.269,126.086,audio_features,51c5Wbzs0fPu6mwpDn3bsQ,spotify:track:51c5Wbzs0fPu6mwpDn3bsQ,https://api.spotify.com/v1/tracks/51c5Wbzs0fPu6mwpDn3bsQ,https://api.spotify.com/v1/audio-analysis/51c5Wbzs0fPu6mwpDn3bsQ,129762,4,802,['background music'],51
0,0.529,0.214,6,-19.268,1,0.0315,0.8,0.907,0.109,0.0903,124.069,audio_features,5AciiCKJKTLKRrAPSrKQy5,spotify:track:5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/tracks/5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/audio-analysis/5AciiCKJKTLKRrAPSrKQy5,149000,4,5621,"['background music', 'focus']",55
0,0.283,0.122,9,-23.074,1,0.0285,0.993,0.905,0.0927,0.112,83.746,audio_features,6mgKP4yo57GTSMc3fJlyWm,spotify:track:6mgKP4yo57GTSMc3fJlyWm,https://api.spotify.com/v1/tracks/6mgKP4yo57GTSMc3fJlyWm,https://api.spotify.com/v1/audio-analysis/6mgKP4yo57GTSMc3fJlyWm,158176,4,356,['background music'],47
0,0.297,0.209,2,-12.715,1,0.035,0.957,0.907,0.134,0.0867,141.603,audio_features,4iNlPrMJCvBjakWljscabH,spotify:track:4iNlPrMJCvBjakWljscabH,https://api.spotify.com/v1/tracks/4iNlPrMJCvBjakWljscabH,https://api.spotify.com/v1/audio-analysis/4iNlPrMJCvBjakWljscabH,169000,3,178,[],44
0,0.41,0.0845,4,-21.814,1,0.0327,0.988,0.93,0.109,0.0795,92.033,audio_features,0W4RUo3m0jL0wHADS0PLme,spotify:track:0W4RUo3m0jL0wHADS0PLme,https://api.spotify.com/v1/tracks/0W4RUo3m0jL0wHADS0PLme,https://api.spotify.com/v1/audio-analysis/0W4RUo3m0jL0wHADS0PLme,205696,4,3119,['background music'],53
0,0.521,0.322,2,-14.505,1,0.0355,0.483,0.904,0.108,0.148,140.059,audio_features,6Xgupx0XndCMdA09Nl46wF,spotify:track:6Xgupx0XndCMdA09Nl46wF,https://api.spotify.com/v1/tracks/6Xgupx0XndCMdA09Nl46wF,https://api.spotify.com/v1/audio-analysis/6Xgupx0XndCMdA09Nl46wF,140357,3,125,[],44
0,0.535,0.147,2,-25.141,1,0.0382,0.867,0.797,0.0825,0.238,126.823,audio_features,6WdO6Ds95sLALCqCOfbDQh,spotify:track:6WdO6Ds95sLALCqCOfbDQh,https://api.spotify.com/v1/tracks/6WdO6Ds95sLALCqCOfbDQh,https://api.spotify.com/v1/audio-analysis/6WdO6Ds95sLALCqCOfbDQh,155733,4,13910,"['compositional ambient', 'icelandic classical', 'neo-classical']",49
0,0.219,0.222,9,-18.832,0,0.0448,0.895,0.903,0.121,0.0396,79.121,audio_features,49K00nm3DD6HZwQg2I4HmP,spotify:track:49K00nm3DD6HZwQg2I4HmP,https://api.spotify.com/v1/tracks/49K00nm3DD6HZwQg2I4HmP,https://api.spotify.com/v1/audio-analysis/49K00nm3DD6HZwQg2I4HmP,208421,4,34,[],43
0,0.142,0.112,4,-20.806,1,0.0407,0.906,0.967,0.0751,0.05,101.366,audio_features,1bsSaYmy0vOUH8tux2hAYV,spotify:track:1bsSaYmy0vOUH8tux2hAYV,https://api.spotify.com/v1/tracks/1bsSaYmy0vOUH8tux2hAYV,https://api.spotify.com/v1/audio-analysis/1bsSaYmy0vOUH8tux2hAYV,385000,4,188,[],39
0,0.32,0.253,10,-17.843,0,0.0356,0.881,0.935,0.121,0.125,140.029,audio_features,3IOXceWmoCrTyl5TXFDzWu,spotify:track:3IOXceWmoCrTyl5TXFDzWu,https://api.spotify.com/v1/tracks/3IOXceWmoCrTyl5TXFDzWu,https://api.spotify.com/v1/audio-analysis/3IOXceWmoCrTyl5TXFDzWu,143000,4,5621,"['background music', 'focus']",55
0,0.305,0.229,1,-18.329,0,0.0334,0.933,0.904,0.104,0.0562,121.599,audio_features,3jP962JoLAn9p4wCDdx4My,spotify:track:3jP962JoLAn9p4wCDdx4My,https://api.spotify.com/v1/tracks/3jP962JoLAn9p4wCDdx4My,https://api.spotify.com/v1/audio-analysis/3jP962JoLAn9p4wCDdx4My,179500,4,433,[],43
0,0.434,0.112,6,-29.82,1,0.036,0.949,0.922,0.0946,0.104,112.001,audio_features,3FoVLAXDlxCrGXZD6ppT85,spotify:track:3FoVLAXDlxCrGXZD6ppT85,https://api.spotify.com/v1/tracks/3FoVLAXDlxCrGXZD6ppT85,https://api.spotify.com/v1/audio-analysis/3FoVLAXDlxCrGXZD6ppT85,135798,4,802,['background music'],51
0,0.56,0.0853,5,-15.918,1,0.0324,0.984,0.918,0.108,0.113,96.646,audio_features,1uu52K2fxY7Hl4LQ8AtTyY,spotify:track:1uu52K2fxY7Hl4LQ8AtTyY,https://api.spotify.com/v1/tracks/1uu52K2fxY7Hl4LQ8AtTyY,https://api.spotify.com/v1/audio-analysis/1uu52K2fxY7Hl4LQ8AtTyY,177224,4,152,[],42
0,0.137,0.139,4,-20.482,1,0.0358,0.935,0.933,0.0843,0.0371,99.734,audio_features,5d3kpW56erBx62L5vhIl8y,spotify:track:5d3kpW56erBx62L5vhIl8y,https://api.spotify.com/v1/tracks/5d3kpW56erBx62L5vhIl8y,https://api.spotify.com/v1/audio-analysis/5d3kpW56erBx62L5vhIl8y,178701,4,1010,['binaural'],47
0,0.221,0.183,6,-17.59,1,0.0362,0.958,0.821,0.102,0.057,117.321,audio_features,11oVQ68B4PnVQHIY6svpXg,spotify:track:11oVQ68B4PnVQHIY6svpXg,https://api.spotify.com/v1/tracks/11oVQ68B4PnVQHIY6svpXg,https://api.spotify.com/v1/audio-analysis/11oVQ68B4PnVQHIY6svpXg,192000,4,421,['background music'],43
0,0.26,0.0561,9,-25.702,0,0.0346,0.849,0.874,0.112,0.0357,103.122,audio_features,1Tx1CeHCaOHPvYD25thsRq,spotify:track:1Tx1CeHCaOHPvYD25thsRq,https://api.spotify.com/v1/tracks/1Tx1CeHCaOHPvYD25thsRq,https://api.spotify.com/v1/audio-analysis/1Tx1CeHCaOHPvYD25thsRq,218836,1,1288,['background music'],49
0,0.477,0.37,4,-12.394,1,0.0315,0.689,0.799,0.0977,0.638,179.707,audio_features,3McFNMvwAOUOCM83wyTpUr,spotify:track:3McFNMvwAOUOCM83wyTpUr,https://api.spotify.com/v1/tracks/3McFNMvwAOUOCM83wyTpUr,https://api.spotify.com/v1/audio-analysis/3McFNMvwAOUOCM83wyTpUr,192710,4,114,[],43
0,0.223,0.0671,4,-28.043,1,0.0429,0.946,0.738,0.351,0.0612,108.595,audio_features,6XDJJwtxkhbqYWteeKS20P,spotify:track:6XDJJwtxkhbqYWteeKS20P,https://api.spotify.com/v1/tracks/6XDJJwtxkhbqYWteeKS20P,https://api.spotify.com/v1/audio-analysis/6XDJJwtxkhbqYWteeKS20P,109771,4,59,[],41
0,0.43,0.256,2,-22.088,1,0.0641,0.985,0.867,0.106,0.173,133.955,audio_features,3WEdWvAScE1EcBfErseQnC,spotify:track:3WEdWvAScE1EcBfErseQnC,https://api.spotify.com/v1/tracks/3WEdWvAScE1EcBfErseQnC,https://api.spotify.com/v1/audio-analysis/3WEdWvAScE1EcBfErseQnC,155821,4,677,['background music'],43
0,0.409,0.212,5,-17.016,0,0.0368,0.988,0.903,0.0966,0.135,183.837,audio_features,5vUaPsEVEsmv5J11CTgjBA,spotify:track:5vUaPsEVEsmv5J11CTgjBA,https://api.spotify.com/v1/tracks/5vUaPsEVEsmv5J11CTgjBA,https://api.spotify.com/v1/audio-analysis/5vUaPsEVEsmv5J11CTgjBA,153152,4,4706,"['background music', 'calming instrumental', 'focus']",48
0,0.521,0.121,3,-19.652,0,0.0378,0.828,0.876,0.116,0.19,100.013,audio_features,0CgRVRJbaVu2DKSbatJeln,spotify:track:0CgRVRJbaVu2DKSbatJeln,https://api.spotify.com/v1/tracks/0CgRVRJbaVu2DKSbatJeln,https://api.spotify.com/v1/audio-analysis/0CgRVRJbaVu2DKSbatJeln,174900,4,180,['background music'],41
0,0.615,0.212,3,-15.542,0,0.0315,0.973,0.883,0.114,0.0765,124.867,audio_features,1oRYeH614gcXBYZMjjvnOz,spotify:track:1oRYeH614gcXBYZMjjvnOz,https://api.spotify.com/v1/tracks/1oRYeH614gcXBYZMjjvnOz,https://api.spotify.com/v1/audio-analysis/1oRYeH614gcXBYZMjjvnOz,152625,3,416,[],41
0,0.351,0.24,9,-15.363,1,0.034,0.93,0.904,0.101,0.0968,79.919,audio_features,2TFQPFUqRtgj1auq9b5PlR,spotify:track:2TFQPFUqRtgj1auq9b5PlR,https://api.spotify.com/v1/tracks/2TFQPFUqRtgj1auq9b5PlR,https://api.spotify.com/v1/audio-analysis/2TFQPFUqRtgj1auq9b5PlR,180614,3,6647,"['background music', 'calming instrumental', 'focus']",57
0,0.216,0.195,8,-14.026,1,0.0382,0.792,0.93,0.102,0.14,61.555,audio_features,1c6aKOdOoR1TFqn0JTyc4R,spotify:track:1c6aKOdOoR1TFqn0JTyc4R,https://api.spotify.com/v1/tracks/1c6aKOdOoR1TFqn0JTyc4R,https://api.spotify.com/v1/audio-analysis/1c6aKOdOoR1TFqn0JTyc4R,242467,3,21838,"['compositional ambient', 'focus']",60
0,0.551,0.214,11,-17.887,0,0.0339,0.945,0.913,0.112,0.0471,140.033,audio_features,1hPEjphQtd9xBOLL4v1VYn,spotify:track:1hPEjphQtd9xBOLL4v1VYn,https://api.spotify.com/v1/tracks/1hPEjphQtd9xBOLL4v1VYn,https://api.spotify.com/v1/audio-analysis/1hPEjphQtd9xBOLL4v1VYn,169207,4,5621,"['background music', 'focus']",55
0,0.271,0.134,2,-14.984,1,0.0327,0.928,0.897,0.111,0.0693,129.814,audio_features,748B3pk3bq8jYTd7FSJYZ9,spotify:track:748B3pk3bq8jYTd7FSJYZ9,https://api.spotify.com/v1/tracks/748B3pk3bq8jYTd7FSJYZ9,https://api.spotify.com/v1/audio-analysis/748B3pk3bq8jYTd7FSJYZ9,209239,4,3341,"['background music', 'background piano']",55
0,0.278,0.128,1,-19.267,0,0.0426,0.968,0.957,0.0967,0.0387,119.969,audio_features,0b53tPTqZR1kOv7RoG04kh,spotify:track:0b53tPTqZR1kOv7RoG04kh,https://api.spotify.com/v1/tracks/0b53tPTqZR1kOv7RoG04kh,https://api.spotify.com/v1/audio-analysis/0b53tPTqZR1kOv7RoG04kh,219130,4,12,['background music'],40
0,0.403,0.44,1,-12.954,1,0.0284,0.702,0.927,0.556,0.111,176.043,audio_features,5sIYyLglAXMRVkhi5IxAwP,spotify:track:5sIYyLglAXMRVkhi5IxAwP,https://api.spotify.com/v1/tracks/5sIYyLglAXMRVkhi5IxAwP,https://api.spotify.com/v1/audio-analysis/5sIYyLglAXMRVkhi5IxAwP,297288,4,2414,"['background music', 'focus']",49
0,0.684,0.262,8,-17.085,0,0.0506,0.974,0.912,0.124,0.483,103.148,audio_features,0e6hnhvUX5KpXdemJtdkuk,spotify:track:0e6hnhvUX5KpXdemJtdkuk,https://api.spotify.com/v1/tracks/0e6hnhvUX5KpXdemJtdkuk,https://api.spotify.com/v1/audio-analysis/0e6hnhvUX5KpXdemJtdkuk,173256,4,33,[],39
0,0.416,0.11,11,-13.776,1,0.0423,0.882,0.873,0.116,0.347,120.024,audio_features,3mMd2MGvEIDAfMfvcb9wsC,spotify:track:3mMd2MGvEIDAfMfvcb9wsC,https://api.spotify.com/v1/tracks/3mMd2MGvEIDAfMfvcb9wsC,https://api.spotify.com/v1/audio-analysis/3mMd2MGvEIDAfMfvcb9wsC,198077,4,527,['chill beats'],41
0,0.542,0.189,0,-16.57,1,0.0398,0.935,0.91,0.0932,0.0755,116.0,audio_features,08Q4GyxnB8ak1ZwHnjwova,spotify:track:08Q4GyxnB8ak1ZwHnjwova,https://api.spotify.com/v1/tracks/08Q4GyxnB8ak1ZwHnjwova,https://api.spotify.com/v1/audio-analysis/08Q4GyxnB8ak1ZwHnjwova,153103,4,3021,"['background music', 'focus']",54
0,0.311,0.153,8,-23.937,1,0.0309,0.925,0.933,0.0997,0.0339,87.04,audio_features,6WIbkXGyOIdCEbt1aQXN1r,spotify:track:6WIbkXGyOIdCEbt1aQXN1r,https://api.spotify.com/v1/tracks/6WIbkXGyOIdCEbt1aQXN1r,https://api.spotify.com/v1/audio-analysis/6WIbkXGyOIdCEbt1aQXN1r,135652,4,24,[],39
0,0.208,0.16,7,-17.301,1,0.0344,0.871,0.85,0.103,0.0391,86.039,audio_features,02NddgoemFd0ImJLtl2SAy,spotify:track:02NddgoemFd0ImJLtl2SAy,https://api.spotify.com/v1/tracks/02NddgoemFd0ImJLtl2SAy,https://api.spotify.com/v1/audio-analysis/02NddgoemFd0ImJLtl2SAy,199875,3,163,['background music'],41
0,0.16,0.183,0,-21.245,1,0.0329,0.93,0.862,0.0803,0.0524,63.78,audio_features,4AAXA43eClFFWQlEeQzC00,spotify:track:4AAXA43eClFFWQlEeQzC00,https://api.spotify.com/v1/tracks/4AAXA43eClFFWQlEeQzC00,https://api.spotify.com/v1/audio-analysis/4AAXA43eClFFWQlEeQzC00,158943,4,61,[],40
0,0.408,0.135,3,-23.106,1,0.0295,0.958,0.902,0.0982,0.0379,81.975,audio_features,2sAg6ll1Vd1BxR8YD0lkRg,spotify:track:2sAg6ll1Vd1BxR8YD0lkRg,https://api.spotify.com/v1/tracks/2sAg6ll1Vd1BxR8YD0lkRg,https://api.spotify.com/v1/audio-analysis/2sAg6ll1Vd1BxR8YD0lkRg,216633,4,467,['calming instrumental'],41
0,0.491,0.197,4,-19.261,1,0.0298,0.97,0.916,0.214,0.216,132.106,audio_features,24CJS73HBvYtVguUZBnyAn,spotify:track:24CJS73HBvYtVguUZBnyAn,https://api.spotify.com/v1/tracks/24CJS73HBvYtVguUZBnyAn,https://api.spotify.com/v1/audio-analysis/24CJS73HBvYtVguUZBnyAn,183182,4,197,[],39
0,0.683,0.207,5,-20.272,1,0.0323,0.731,0.917,0.0962,0.167,99.952,audio_features,66moRq1v80qKGkwxuPwUYM,spotify:track:66moRq1v80qKGkwxuPwUYM,https://api.spotify.com/v1/tracks/66moRq1v80qKGkwxuPwUYM,https://api.spotify.com/v1/audio-analysis/66moRq1v80qKGkwxuPwUYM,184319,4,69,[],40
0,0.173,0.18,0,-15.193,1,0.0333,0.906,0.0765,0.226,0.0374,116.333,audio_features,7FNRR6Q1SkKi1dgaK5qOSQ,spotify:track:7FNRR6Q1SkKi1dgaK5qOSQ,https://api.spotify.com/v1/tracks/7FNRR6Q1SkKi1dgaK5qOSQ,https://api.spotify.com/v1/audio-analysis/7FNRR6Q1SkKi1dgaK5qOSQ,173797,3,406,[],39
0,0.502,0.289,8,-17.378,0,0.0307,0.965,0.913,0.153,0.156,137.926,audio_features,2ENH05Q7PkilEF6WujXNjG,spotify:track:2ENH05Q7PkilEF6WujXNjG,https://api.spotify.com/v1/tracks/2ENH05Q7PkilEF6WujXNjG,https://api.spotify.com/v1/audio-analysis/2ENH05Q7PkilEF6WujXNjG,160789,4,85,[],40
0,0.595,0.29,2,-17.011,1,0.0301,0.897,0.804,0.122,0.28,85.0,audio_features,2PGGTOPhTXH9SOZENtiuMN,spotify:track:2PGGTOPhTXH9SOZENtiuMN,https://api.spotify.com/v1/tracks/2PGGTOPhTXH9SOZENtiuMN,https://api.spotify.com/v1/audio-analysis/2PGGTOPhTXH9SOZENtiuMN,190588,4,53,[],38
0,0.294,0.121,7,-17.208,1,0.0354,0.919,0.932,0.121,0.0393,112.986,audio_features,5I9kd3U6qhnuO3WWX5Le8l,spotify:track:5I9kd3U6qhnuO3WWX5Le8l,https://api.spotify.com/v1/tracks/5I9kd3U6qhnuO3WWX5Le8l,https://api.spotify.com/v1/audio-analysis/5I9kd3U6qhnuO3WWX5Le8l,191975,3,5753,['focus'],36
0,0.286,0.169,1,-22.074,1,0.0339,0.953,0.978,0.115,0.178,79.953,audio_features,6X0KLA9Xh59pHIL5GcDd15,spotify:track:6X0KLA9Xh59pHIL5GcDd15,https://api.spotify.com/v1/tracks/6X0KLA9Xh59pHIL5GcDd15,https://api.spotify.com/v1/audio-analysis/6X0KLA9Xh59pHIL5GcDd15,172382,3,46,[],41
0,0.515,0.408,7,-12.688,1,0.0385,0.54,0.769,0.0916,0.308,115.002,audio_features,4nZSgFwgYUOyWcBX61JY6j,spotify:track:4nZSgFwgYUOyWcBX61JY6j,https://api.spotify.com/v1/tracks/4nZSgFwgYUOyWcBX61JY6j,https://api.spotify.com/v1/audio-analysis/4nZSgFwgYUOyWcBX61JY6j,188795,4,3961,['focus'],43
0,0.491,0.217,4,-6.805,1,0.0521,0.916,0.962,0.177,0.0647,99.97,audio_features,6CKu6K0xvozAgFlQq44Z56,spotify:track:6CKu6K0xvozAgFlQq44Z56,https://api.spotify.com/v1/tracks/6CKu6K0xvozAgFlQq44Z56,https://api.spotify.com/v1/audio-analysis/6CKu6K0xvozAgFlQq44Z56,195058,4,436,['background music'],39
0,0.532,0.382,9,-17.683,1,0.0543,0.924,0.61,0.134,0.0455,127.038,audio_features,0Zl6KnmirT1PeGZvAZY9T1,spotify:track:0Zl6KnmirT1PeGZvAZY9T1,https://api.spotify.com/v1/tracks/0Zl6KnmirT1PeGZvAZY9T1,https://api.spotify.com/v1/audio-analysis/0Zl6KnmirT1PeGZvAZY9T1,229657,4,281,[],39
0,0.471,0.138,11,-23.623,1,0.0351,0.877,0.878,0.103,0.0493,135.934,audio_features,2yf1ibNuXk2VwKyGCIIpmA,spotify:track:2yf1ibNuXk2VwKyGCIIpmA,https://api.spotify.com/v1/tracks/2yf1ibNuXk2VwKyGCIIpmA,https://api.spotify.com/v1/audio-analysis/2yf1ibNuXk2VwKyGCIIpmA,188934,4,833,['calming instrumental'],46
0,0.414,0.127,0,-22.097,1,0.0383,0.827,0.822,0.0919,0.0354,130.021,audio_features,5NKK0t7lYlyDsT5auDYKmq,spotify:track:5NKK0t7lYlyDsT5auDYKmq,https://api.spotify.com/v1/tracks/5NKK0t7lYlyDsT5auDYKmq,https://api.spotify.com/v1/audio-analysis/5NKK0t7lYlyDsT5auDYKmq,193000,4,96,[],38
0,0.346,0.0943,2,-13.632,1,0.0362,0.929,0.918,0.102,0.109,127.006,audio_features,00ZtJgQax06A96l8sMcmlB,spotify:track:00ZtJgQax06A96l8sMcmlB,https://api.spotify.com/v1/tracks/00ZtJgQax06A96l8sMcmlB,https://api.spotify.com/v1/audio-analysis/00ZtJgQax06A96l8sMcmlB,129937,3,147,['background music'],40
0,0.621,0.345,0,-12.106,1,0.0295,0.716,0.921,0.091,0.113,117.683,audio_features,1j45uvYWACNGDZ0jmKSTuP,spotify:track:1j45uvYWACNGDZ0jmKSTuP,https://api.spotify.com/v1/tracks/1j45uvYWACNGDZ0jmKSTuP,https://api.spotify.com/v1/audio-analysis/1j45uvYWACNGDZ0jmKSTuP,216607,4,222,['background music'],37
0,0.54,0.234,7,-17.275,1,0.0316,0.971,0.89,0.128,0.0384,139.972,audio_features,5hNffY1XnXxq6hmZQm6m6A,spotify:track:5hNffY1XnXxq6hmZQm6m6A,https://api.spotify.com/v1/tracks/5hNffY1XnXxq6hmZQm6m6A,https://api.spotify.com/v1/audio-analysis/5hNffY1XnXxq6hmZQm6m6A,206575,4,0,[],34
